instrument_01tm3d14d19.csv:1,2024-03-15T00:00:03Z,16.14,16.61,16.5,89.12
instrument_01tm3d14d19.csv:1,2024-03-15T00:15:04Z,16.12,16.59,16.56,90.77
instrument_01tm3d14d19.csv:1,2024-03-15T00:30:02Z,16.13,16.62,16.5,90.98
instrument_01tm3d14d19.csv:1,2024-03-15T00:45:03Z,16.18,16.66,16.62,91.31
instrument_01tm3d14d19.csv:1,2024-03-15T01:00:03Z,16.27,16.75,16.69,90.74
instrument_01tm3d14d19.csv:1,2024-03-15T01:15:04Z,16.34,16.85,16.75,90.81
instrument_01tm3d14d19.csv:1,2024-03-15T01:30:02Z,16.46,16.96,16.94,90.86
instrument_01tm3d14d19.csv:1,2024-03-15T01:45:03Z,16.51,16.97,16.88,90.66
instrument_01tm3d14d19.csv:1,2024-03-15T02:00:04Z,16.53,17.02,16.88,90.07
instrument_01tm3d14d19.csv:1,2024-03-15T02:15:03Z,16.58,17.05,16.94,90.14
instrument_01tm3d14d19.csv:1,2024-03-15T02:30:03Z,16.55,16.99,16.88,90.09
instrument_01tm3d14d19.csv:1,2024-03-15T02:45:03Z,16.35,16.79,16.81,90.2
instrument_01tm3d14d19.csv:1,2024-03-15T03:00:04Z,16.39,16.89,16.88,90.5
instrument_01tm3d14d19.csv:1,2024-03-15T03:15:02Z,16.34,16.83,16.75,90.03
instrument_01tm3d14d19.csv:1,2024-03-15T03:30:03Z,16.39,16.87,16.81,89.96
instrument_01tm3d14d19.csv:1,2024-03-15T03:45:04Z,16.39,16.86,16.88,90.02
instrument_01tm3d14d19.csv:1,2024-03-15T04:00:03Z,16.38,16.82,16.81,90.09
instrument_01tm3d14d19.csv:1,2024-03-15T04:15:03Z,16.41,16.86,16.88,90.14
instrument_01tm3d14d19.csv:1,2024-03-15T04:30:03Z,16.41,16.9,16.81,89.45
instrument_01tm3d14d19.csv:1,2024-03-15T04:45:04Z,16.49,16.96,16.94,88.83
instrument_01tm3d14d19.csv:1,2024-03-15T05:00:02Z,16.58,17.06,17,87.77
instrument_01tm3d14d19.csv:1,2024-03-15T05:15:03Z,16.63,17.1,17,87.52
instrument_01tm3d14d19.csv:1,2024-03-15T05:30:04Z,16.96,17.43,17.38,86.79
instrument_01tm3d14d19.csv:1,2024-03-15T05:45:04Z,17.29,17.69,17.56,84.88
instrument_01tm3d14d19.csv:1,2024-03-15T06:00:02Z,17.83,18.29,18.12,83.43
instrument_01tm3d14d19.csv:1,2024-03-15T06:15:03Z,18.08,18.35,18.44,82.03
instrument_01tm3d14d19.csv:1,2024-03-15T06:30:03Z,18.43,18.72,18.75,80.56
instrument_01tm3d14d19.csv:1,2024-03-15T06:45:04Z,19,19.55,19.19,78.45
instrument_01tm3d14d19.csv:1,2024-03-15T07:00:02Z,19.65,19.79,20,76.27
instrument_01tm3d14d19.csv:1,2024-03-15T07:15:03Z,20.66,21.26,20.94,74.11
instrument_01tm3d14d19.csv:1,2024-03-15T07:30:03Z,21.53,21.96,21.88,69.65
instrument_01tm3d14d19.csv:1,2024-03-15T07:45:04Z,21.44,21.74,21.75,68.25
instrument_01tm3d14d19.csv:1,2024-03-15T08:00:03Z,21.54,21.66,21.94,66.57
instrument_01tm3d14d19.csv:1,2024-03-15T08:15:03Z,21.59,21.75,21.88,66.12
instrument_01tm3d14d19.csv:1,2024-03-15T08:30:03Z,22.61,22.87,22.88,59.63
instrument_01tm3d14d19.csv:1,2024-03-15T08:45:04Z,22.53,22.59,22.88,60.29
instrument_01tm3d14d19.csv:1,2024-03-15T09:00:04Z,22.26,22.33,22.5,62.06
instrument_01tm3d14d19.csv:1,2024-03-15T09:15:02Z,22.64,22.96,22.94,60.32
instrument_01tm3d14d19.csv:1,2024-03-15T09:30:03Z,23.6,24.03,23.88,58.58
instrument_01tm3d14d19.csv:1,2024-03-15T09:45:03Z,24.17,24.49,24.44,52.2
instrument_01tm3d14d19.csv:1,2024-03-15T10:00:04Z,24.31,24.46,24.62,51.1
instrument_01tm3d14d19.csv:1,2024-03-15T10:15:04Z,24.11,24.39,24.44,49.95
instrument_01tm3d14d19.csv:1,2024-03-15T10:30:02Z,24.3,24.15,24.44,48.86
instrument_01tm3d14d19.csv:1,2024-03-15T10:45:03Z,24.48,24.7,24.81,48.65
instrument_01tm3d14d19.csv:1,2024-03-15T11:00:03Z,25.04,25.37,25.38,49.66
instrument_01tm3d14d19.csv:1,2024-03-15T11:15:04Z,25.36,25.53,25.69,45.23
instrument_01tm3d14d19.csv:1,2024-03-15T11:30:03Z,25.42,25.38,25.69,43.47
instrument_01tm3d14d19.csv:1,2024-03-15T11:45:02Z,25.18,25.22,25.44,44.61
