instrument_01tm3d14d19.csv:1,2024-03-16T00:00:03Z,15.38,15.87,15.75,79.78
instrument_01tm3d14d19.csv:1,2024-03-16T00:15:04Z,15.17,15.66,15.62,80.97
instrument_01tm3d14d19.csv:1,2024-03-16T00:30:03Z,15.2,15.71,15.62,81.25
instrument_01tm3d14d19.csv:1,2024-03-16T00:45:03Z,15.08,15.59,15.56,81.62
instrument_01tm3d14d19.csv:1,2024-03-16T01:00:03Z,15.18,15.71,15.62,83.15
instrument_01tm3d14d19.csv:1,2024-03-16T01:15:04Z,15.3,15.8,15.75,85.12
instrument_01tm3d14d19.csv:1,2024-03-16T01:30:02Z,15.21,15.73,15.62,87.8
instrument_01tm3d14d19.csv:1,2024-03-16T01:45:03Z,15.34,15.89,15.75,88.52
instrument_01tm3d14d19.csv:1,2024-03-16T02:00:03Z,15.33,15.83,15.75,89.59
instrument_01tm3d14d19.csv:1,2024-03-16T02:15:04Z,15.18,15.66,15.69,90.2
instrument_01tm3d14d19.csv:1,2024-03-16T02:30:02Z,15.04,15.53,15.5,91.02
instrument_01tm3d14d19.csv:1,2024-03-16T02:45:03Z,14.91,15.37,15.38,92.16
instrument_01tm3d14d19.csv:1,2024-03-16T03:00:04Z,15.04,15.5,15.56,93.41
instrument_01tm3d14d19.csv:1,2024-03-16T03:15:05Z,15.04,15.54,15.56,93.85
instrument_01tm3d14d19.csv:1,2024-03-16T03:30:03Z,15.09,15.63,15.56,93.87
instrument_01tm3d14d19.csv:1,2024-03-16T03:45:09Z,15.14,15.7,15.62,93.03
instrument_01tm3d14d19.csv:1,2024-03-16T04:00:04Z,15.35,15.87,15.81,92.23
instrument_01tm3d14d19.csv:1,2024-03-16T04:15:04Z,15.54,16.11,16,91.31
instrument_01tm3d14d19.csv:1,2024-03-16T04:30:03Z,15.74,16.29,16.12,90.33
instrument_01tm3d14d19.csv:1,2024-03-16T04:45:02Z,15.97,16.54,16.38,89.26
instrument_01tm3d14d19.csv:1,2024-03-16T05:00:03Z,16.15,16.54,16.56,87.63
instrument_01tm3d14d19.csv:1,2024-03-16T05:15:03Z,16.04,16.41,16.44,86.65
instrument_01tm3d14d19.csv:1,2024-03-16T05:30:04Z,16.75,16.97,17.06,84.68
instrument_01tm3d14d19.csv:1,2024-03-16T05:45:02Z,17.14,17.64,17.44,84.18
instrument_01tm3d14d19.csv:1,2024-03-16T06:00:03Z,17.65,17.94,18,81.57
instrument_01tm3d14d19.csv:1,2024-03-16T06:15:03Z,17.84,18.24,18.12,79.44
instrument_01tm3d14d19.csv:1,2024-03-16T06:30:03Z,17.52,18.02,17.88,81.11
instrument_01tm3d14d19.csv:1,2024-03-16T06:45:04Z,18.86,19.26,19.12,75.46
instrument_01tm3d14d19.csv:1,2024-03-16T07:00:02Z,19.04,19.41,19.5,75.09
instrument_01tm3d14d19.csv:1,2024-03-16T07:15:04Z,19.92,20.28,20.44,71.9
instrument_01tm3d14d19.csv:1,2024-03-16T07:30:03Z,19.8,20.05,20.25,68.38
instrument_01tm3d14d19.csv:1,2024-03-16T07:45:03Z,21.48,22.13,21.81,64.47
instrument_01tm3d14d19.csv:1,2024-03-16T08:00:04Z,21.09,21.21,21.5,61.16
instrument_01tm3d14d19.csv:1,2024-03-16T08:15:03Z,21.72,21.82,22.12,59.14
instrument_01tm3d14d19.csv:1,2024-03-16T08:30:03Z,22.39,22.56,22.81,57.2
instrument_01tm3d14d19.csv:1,2024-03-16T08:45:03Z,22.47,22.57,22.81,55.83
instrument_01tm3d14d19.csv:1,2024-03-16T09:00:04Z,22.1,22.36,22.5,57
instrument_01tm3d14d19.csv:1,2024-03-16T09:15:02Z,23.02,22.96,23.5,54.13
instrument_01tm3d14d19.csv:1,2024-03-16T09:30:03Z,22.96,23.15,23.38,54.46
instrument_01tm3d14d19.csv:1,2024-03-16T09:45:04Z,23.25,23.61,23.69,55.82
instrument_01tm3d14d19.csv:1,2024-03-16T10:00:03Z,23.81,24.03,24.19,50.11
instrument_01tm3d14d19.csv:1,2024-03-16T10:15:04Z,24.18,24.27,24.56,46.61
instrument_01tm3d14d19.csv:1,2024-03-16T10:30:03Z,24.57,24.59,24.88,45.45
instrument_01tm3d14d19.csv:1,2024-03-16T10:45:04Z,24.35,24.57,24.69,41.08
instrument_01tm3d14d19.csv:1,2024-03-16T11:00:04Z,25.15,25.35,25.5,42.68
instrument_01tm3d14d19.csv:1,2024-03-16T11:15:03Z,25.28,25.35,25.69,41.11
instrument_01tm3d14d19.csv:1,2024-03-16T11:30:03Z,24.96,25.27,25.31,41.91
instrument_01tm3d14d19.csv:1,2024-03-16T11:45:03Z,24.8,25.06,25.25,44.46
