2024-05-31T07:00:02Z,0,2,0,2.2,6
2024-05-31T07:08:00Z,0,2,0,2.2,6
2024-05-31T07:15:00Z,0,2,0,2.2,6
2024-05-31T07:30:07Z,0,2,0,2.2,6
2024-05-31T07:45:04Z,0,2,0,2.2,6
2024-05-31T08:00:03Z,0,2,0,2.2,6
2024-05-31T08:15:07Z,0,2,0,2.2,6
2024-05-31T08:16:36Z,0,2,0,2.2,6
2024-05-31T08:30:01Z,0,2,0,2.2,6
2024-05-31T08:45:09Z,0,2,0,2.2,6
2024-05-31T09:00:03Z,0,2,0,2.2,6
2024-05-31T09:15:02Z,0,2,0,2.2,6
2024-05-31T09:30:02Z,0,2,0,2.2,6
2024-05-31T09:45:02Z,0,2,0,2.2,6
2024-05-31T10:00:02Z,0,2,0,2.2,6
2024-05-31T10:15:03Z,0,2,0,2.2,6
2024-05-31T10:30:02Z,0,2,0,2.2,6
2024-05-31T10:45:02Z,0,2,0,2.2,6
2024-05-31T11:00:02Z,0,2,0,2.2,6
2024-05-31T11:15:03Z,0,2,0,2.2,6
2024-05-31T11:30:02Z,0,2,0,2.2,6
2024-05-31T11:45:02Z,0,2,0,2.2,6
2024-05-31T12:00:02Z,0,2,0,2.2,6
2024-05-31T12:15:02Z,0,2,0,2.2,6
2024-05-31T12:30:03Z,0,2,0,2.2,6
2024-05-31T12:45:04Z,0,2,0,2.2,6
2024-05-31T13:00:02Z,0,2,0,2.2,6
2024-05-31T13:15:02Z,0,2,0,2.2,6
2024-05-31T13:30:02Z,0,2,0,2.2,6
2024-05-31T13:45:02Z,0,2,0,2.2,6
2024-05-31T14:00:02Z,0,2,0,2.2,6
2024-05-31T14:15:02Z,0,2,0,2.2,6
2024-05-31T14:30:02Z,0,2,0,2.2,6
2024-05-31T14:45:02Z,0,2,0,2.2,6
2024-05-31T14:48:36Z,0,2,0,2.2,6
2024-05-31T15:00:03Z,0,2,0,2.2,6
2024-05-31T15:15:03Z,0,2,0,2.2,6
2024-05-31T15:30:04Z,0,2,0,2.2,6
2024-05-31T15:45:03Z,0,2,0,2.2,6
2024-05-31T16:00:02Z,0,2,0,2.2,6
2024-05-31T16:15:02Z,0,2,0,2.2,6
2024-05-31T16:18:16Z,0,2,0,2.2,6
2024-05-31T16:30:03Z,0,2,0,2.2,6
2024-05-31T16:45:02Z,0,2,0,2.2,6
2024-05-31T17:00:02Z,0,2,0,2.2,6
2024-05-31T17:05:31Z,0,2,0,2.2,6
2024-05-31T17:15:02Z,0,2,0,2.2,6
2024-05-31T17:16:37Z,0,2,0,2.2,6
2024-05-31T17:30:03Z,0,2,0,2.2,6
2024-05-31T17:45:03Z,0,2,0,2.2,6
2024-05-31T18:00:03Z,0,2,0,2.2,6
2024-05-31T18:15:03Z,0,2,0,2.2,6
2024-05-31T18:30:04Z,0,2,0,2.2,6
2024-05-31T18:45:02Z,0,2,0,2.2,6
2024-05-31T19:00:02Z,0,2,0,2.2,6
2024-05-31T19:15:02Z,0,2,0,2.2,6
2024-05-31T19:21:28Z,0,2,0,2.2,6
2024-05-31T19:30:02Z,0,2,0,2.2,6
2024-05-31T19:45:04Z,0,2,0,2.2,6
2024-05-31T20:00:03Z,0,2,0,2.2,6
