instrument_20v2m11p3.csv:20,2023-11-14T00:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T00:15:02Z,0,0.2
instrument_20v2m11p3.csv:20,2023-11-14T00:30:06Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T00:45:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T01:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T01:15:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T01:30:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T01:45:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T02:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T02:15:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T02:30:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T02:45:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T03:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T03:15:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T03:30:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T03:45:05Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T04:00:05Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T04:15:11Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T04:30:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T04:45:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T04:55:56Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T04:57:32Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T05:00:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T05:15:12Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T05:30:07Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T05:45:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T06:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T06:15:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T06:30:11Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T06:45:09Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T07:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T07:15:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T07:30:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T07:45:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T08:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T08:15:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T08:30:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T08:45:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T09:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T09:15:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T09:30:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T09:45:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T10:00:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T10:15:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T10:30:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T10:45:09Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T11:00:10Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T11:15:03Z,1,1
instrument_20v2m11p3.csv:20,2023-11-14T11:30:09Z,5.2,5.2
instrument_20v2m11p3.csv:20,2023-11-14T11:45:08Z,1.2,1.2
instrument_20v2m11p3.csv:20,2023-11-14T12:00:11Z,11,11.2
instrument_20v2m11p3.csv:20,2023-11-14T12:15:02Z,0.6,0.6
instrument_20v2m11p3.csv:20,2023-11-14T12:30:02Z,0.2,0.2
instrument_20v2m11p3.csv:20,2023-11-14T12:45:04Z,0.8,1
instrument_20v2m11p3.csv:20,2023-11-14T13:00:03Z,0.8,0.8
instrument_20v2m11p3.csv:20,2023-11-14T13:15:02Z,0.8,0.8
instrument_20v2m11p3.csv:20,2023-11-14T13:30:02Z,0.4,0.4
instrument_20v2m11p3.csv:20,2023-11-14T13:45:15Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T14:00:11Z,0.2,0.2
instrument_20v2m11p3.csv:20,2023-11-14T14:15:09Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T14:30:09Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T14:45:17Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T15:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T15:15:04Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T15:30:09Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T15:45:09Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T16:00:10Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T16:15:10Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T16:30:09Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T16:45:09Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T17:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T17:15:04Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T17:30:08Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T17:45:01Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T18:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T18:15:09Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T18:30:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T18:45:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T19:00:02Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T19:15:06Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T19:30:09Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T19:45:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T20:00:03Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T20:15:05Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T20:30:01Z,0.2,0
instrument_20v2m11p3.csv:20,2023-11-14T20:45:11Z,0,0
instrument_20v2m11p3.csv:20,2023-11-14T21:00:02Z,0,0
