15,2023-10-03T13:35:37Z,0,0.2
15,2023-10-03T13:45:03Z,2.4,2.2
15,2023-10-03T14:00:07Z,2.8,2.4
15,2023-10-03T14:04:13Z,0,0
15,2023-10-03T14:15:01Z,0,0
15,2023-10-03T14:30:10Z,0,0
15,2023-10-03T14:45:02Z,0,0
15,2023-10-03T15:00:02Z,0,0
15,2023-10-03T15:15:20Z,0,0
15,2023-10-03T15:30:20Z,0,0
15,2023-10-03T15:45:17Z,0,0
15,2023-10-03T16:00:02Z,0,0
15,2023-10-03T16:15:03Z,0,0
15,2023-10-03T16:30:05Z,0,0
15,2023-10-03T16:45:20Z,0,0
15,2023-10-03T17:00:00Z,0,0
15,2023-10-03T17:15:39Z,0,0
15,2023-10-03T17:30:03Z,0,0
15,2023-10-03T17:45:04Z,0,0
15,2023-10-03T18:00:20Z,0,0
15,2023-10-03T18:15:20Z,0,0
15,2023-10-03T18:30:41Z,0,0
15,2023-10-03T18:45:20Z,0,0
15,2023-10-03T19:00:05Z,0,0
15,2023-10-03T19:15:03Z,0,0
15,2023-10-03T19:30:02Z,0,0
15,2023-10-03T19:45:03Z,0,0
15,2023-10-03T20:00:03Z,0,0
15,2023-10-03T20:15:02Z,0,0
15,2023-10-03T20:30:03Z,0,0
15,2023-10-03T20:45:02Z,0,0
15,2023-10-03T21:00:03Z,0,0
15,2023-10-03T21:15:02Z,0,0
15,2023-10-03T21:30:08Z,0,0
15,2023-10-03T21:45:06Z,0,0
15,2023-10-03T22:00:03Z,0,0
15,2023-10-03T22:15:06Z,0,0
15,2023-10-03T22:30:06Z,0,0
15,2023-10-03T22:45:02Z,0,0
15,2023-10-03T23:00:03Z,0,0
15,2023-10-03T23:15:05Z,0,0
15,2023-10-03T23:30:04Z,0,0
15,2023-10-03T23:45:02Z,0,0
16,2023-10-03T05:39:04Z,0.2,0
16,2023-10-03T05:41:38Z,0,0
16,2023-10-03T05:45:03Z,0,0
16,2023-10-03T06:00:02Z,5.2,5
16,2023-10-03T06:15:03Z,0,0
16,2023-10-03T06:30:04Z,0,0
16,2023-10-03T06:45:03Z,0,0
16,2023-10-03T07:00:07Z,0,0
16,2023-10-03T07:15:03Z,0,0
16,2023-10-03T07:30:03Z,0,0
16,2023-10-03T07:45:06Z,0,0
16,2023-10-03T08:00:07Z,0,0
16,2023-10-03T08:15:06Z,0,0
16,2023-10-03T08:30:03Z,0,0
16,2023-10-03T08:45:06Z,0,0
16,2023-10-03T09:00:06Z,0,0
16,2023-10-03T09:15:06Z,0,0
16,2023-10-03T09:30:07Z,0,0
16,2023-10-03T09:45:06Z,0,0
16,2023-10-03T10:00:06Z,0,0
16,2023-10-03T10:15:06Z,0,0
16,2023-10-03T10:30:02Z,0,0
16,2023-10-03T10:45:07Z,0,0
16,2023-10-03T11:00:06Z,0,0
16,2023-10-03T11:15:06Z,0,0
16,2023-10-03T11:30:06Z,0,0
16,2023-10-03T11:45:03Z,0,0
16,2023-10-03T12:00:11Z,0,0
