2024-05-31T07:00:09Z,0,0,13
2024-05-31T07:15:00Z,0,0,13
2024-05-31T07:30:00Z,0,0,13
2024-05-31T07:45:00Z,0,0,13
2024-05-31T08:00:01Z,0,0,13
2024-05-31T08:15:00Z,0,0,13
2024-05-31T08:30:00Z,0,0,13
2024-05-31T08:45:09Z,0,0,13
2024-05-31T09:00:00Z,0,0,13
2024-05-31T09:15:00Z,0,0,13
2024-05-31T09:30:00Z,0,0,13
2024-05-31T09:45:00Z,0,0,13
2024-05-31T10:00:00Z,0,0,13
2024-05-31T10:15:07Z,0,0,13
2024-05-31T10:30:00Z,0,0,13
2024-05-31T10:45:00Z,0,0,13
2024-05-31T11:00:01Z,0,0,13
2024-05-31T11:15:00Z,0,0,13
2024-05-31T11:30:00Z,0,0,13
2024-05-31T11:45:00Z,0,0,13
2024-05-31T12:00:01Z,0,0,13
2024-05-31T12:15:00Z,0,0,13
2024-05-31T12:30:00Z,0,0,13
2024-05-31T12:45:00Z,0,0,13
2024-05-31T13:00:00Z,0,0,13
2024-05-31T13:15:00Z,0,0,13
2024-05-31T13:30:00Z,0,0,13
2024-05-31T13:45:00Z,0,0,13
2024-05-31T14:00:00Z,0,0,13
2024-05-31T14:15:01Z,0,0,13
2024-05-31T14:30:00Z,0,0,13
2024-05-31T14:45:00Z,0,0,13
2024-05-31T15:00:00Z,0,0,13
2024-05-31T15:15:14Z,0,0,13
2024-05-31T15:30:00Z,0,0,13
2024-05-31T15:45:09Z,0,0,13
2024-05-31T16:00:00Z,0,0,13
2024-05-31T16:06:17Z,0,0,13
2024-05-31T16:07:33Z,0,0,13
2024-05-31T16:15:08Z,0,0,13
2024-05-31T16:30:00Z,0,0,13
2024-05-31T16:45:00Z,0,0,13
2024-05-31T17:00:01Z,0,0,13
2024-05-31T17:15:00Z,0,0,13
2024-05-31T17:30:04Z,0,0,13
2024-05-31T17:45:00Z,0,0,13
2024-05-31T18:00:00Z,0,0,13
2024-05-31T18:15:01Z,0,0,13
2024-05-31T18:30:00Z,0,0,13
2024-05-31T18:45:00Z,0,0,13
2024-05-31T19:00:00Z,0,0,13
2024-05-31T19:15:00Z,0,0,13
2024-05-31T19:30:27Z,0,0,13
2024-05-31T19:45:00Z,0,0,13
2024-05-31T20:00:00Z,0,0,13
2024-05-31T20:15:00Z,0,0,13
2024-05-31T20:30:00Z,0,0,13
2024-05-31T20:45:00Z,0,0,13
2024-05-31T21:00:00Z,0,0,13
2024-05-31T21:15:00Z,0,0,13
2024-05-31T21:30:00Z,0,0,13
2024-05-31T21:45:00Z,0,0,13
2024-05-31T22:00:01Z,0,0,13
2024-05-31T22:15:17Z,0,0,13
2024-05-31T22:30:01Z,0,0,13
2024-05-31T22:45:00Z,0,0,13
2024-05-31T23:00:00Z,0,0,13
2024-05-31T23:15:00Z,0,0,13
2024-05-31T23:30:00Z,0,0,13
2024-05-31T23:45:00Z,0,0,13
2024-06-01T00:00:00Z,0,0,13
2024-06-01T00:15:01Z,0,0,13
2024-06-01T00:30:07Z,0,0,13
2024-06-01T00:45:01Z,0,0,13
2024-06-01T01:00:00Z,0,0,13
2024-06-01T01:15:00Z,0,0,13
2024-06-01T01:30:00Z,0,0,13
2024-06-01T01:45:00Z,0,0,13
2024-06-01T02:00:00Z,0,0,13
2024-06-01T02:15:00Z,0,0,13
2024-06-01T02:30:00Z,0,0,13
2024-06-01T02:45:00Z,0,0,13
2024-06-01T03:00:00Z,0,0,13
2024-06-01T03:15:01Z,0,0,13
2024-06-01T03:30:09Z,0,0,13
2024-06-01T03:45:00Z,0,0,13
2024-06-01T04:00:00Z,0,0,13
2024-06-01T04:15:01Z,0,0,13
2024-06-01T04:30:00Z,0,0,13
2024-06-01T04:45:00Z,0,0,13
2024-06-01T05:00:00Z,0,0,13
2024-06-01T05:15:01Z,0,0,13
2024-06-01T05:30:25Z,0,0,13
2024-06-01T05:45:15Z,0,0,13
2024-06-01T06:00:00Z,0,0,13
2024-06-01T06:15:00Z,0,0,13
2024-06-01T06:30:00Z,0,0,13
2024-06-01T06:45:00Z,0,0,13
2024-06-01T07:00:00Z,0,0,13
2024-06-01T07:15:00Z,0,0,13
2024-06-01T07:30:00Z,0,0,13
2024-06-01T07:45:00Z,0,0,13
2024-06-01T08:00:01Z,0,0,13
2024-06-01T08:15:00Z,0,0,13
2024-06-01T08:30:17Z,0,0,13
2024-06-01T08:45:00Z,0,0,13
2024-06-01T09:00:00Z,0,0,13
2024-06-01T09:15:09Z,0,0,13
2024-06-01T09:30:01Z,0,0,13
2024-06-01T09:45:00Z,0,0,13
2024-06-01T10:00:00Z,0,0,13
2024-06-01T10:15:00Z,0,0,13
2024-06-01T10:30:00Z,0,0,13
2024-06-01T10:45:00Z,0,0,13
2024-06-01T11:00:00Z,0,0,13
2024-06-01T11:15:20Z,0,0,13
2024-06-01T11:30:00Z,0,0,13
2024-06-01T11:45:00Z,0,0,13
2024-06-01T12:00:10Z,0,0,13
2024-06-01T12:15:00Z,0,0,13
2024-06-01T12:30:00Z,0,0,13
2024-06-01T13:45:00Z,0,0,13
2024-06-01T18:30:00Z,0,0,13
2024-06-01T19:15:00Z,0,0,13
2024-06-02T00:00:00Z,0,0,13
2024-06-02T00:15:14Z,0,0,13
2024-06-02T00:30:14Z,0,0,13
2024-06-02T00:45:16Z,0,0,13
2024-06-02T03:00:00Z,0,0,13
2024-06-02T03:15:00Z,0,0,13
2024-06-02T03:30:00Z,0,0,13
2024-06-02T03:45:01Z,0,0,13
2024-06-02T04:00:00Z,0,0,13
2024-06-02T04:15:00Z,0,0,13
2024-06-02T04:30:00Z,0,0,13
2024-06-02T04:45:01Z,0,0,13
2024-06-02T05:00:00Z,0,0,13
2024-06-02T05:15:00Z,0,0,13
2024-06-02T05:30:00Z,0,0,13
2024-06-02T05:45:00Z,0,0,13
2024-06-02T06:00:00Z,0,0,13
2024-06-02T06:15:02Z,0,0,13
2024-06-02T06:30:00Z,0,0,13
2024-06-02T06:45:00Z,0,0,13
2024-06-02T07:00:01Z,0,0,13
2024-06-02T07:15:00Z,0,0,13
2024-06-02T07:30:00Z,0,0,13
2024-06-02T07:45:04Z,0,0,13
2024-06-02T08:00:00Z,0,0,13
2024-06-02T08:15:00Z,0,0,13
2024-06-02T08:30:00Z,0,0,13
2024-06-02T08:45:00Z,0,0,13
2024-06-02T09:00:00Z,0,0,13
2024-06-02T09:15:00Z,0,0,13
2024-06-02T09:30:00Z,0,0,13
2024-06-02T09:45:00Z,0,0,13
2024-06-02T10:00:00Z,0,0,13
2024-06-02T10:15:14Z,0,0,13
2024-06-02T10:30:00Z,0,0,13
2024-06-02T10:45:00Z,0,0,13
2024-06-02T11:00:00Z,0,0,13
2024-06-02T11:15:00Z,0,0,13
2024-06-02T11:30:00Z,0,0,13
2024-06-02T11:45:00Z,0,0,13
2024-06-02T12:00:00Z,0,0,13
2024-06-02T12:14:11Z,0,0,13
2024-06-02T12:15:28Z,0,0,13
2024-06-02T12:30:00Z,0,0,13
2024-06-02T12:45:00Z,0,0,13
2024-06-02T13:00:26Z,0,0,13
2024-06-02T13:15:00Z,0,0,13
2024-06-02T13:30:00Z,0,0,13
2024-06-02T13:45:00Z,0,0,13
2024-06-02T14:00:01Z,0,0,13
2024-06-02T14:15:00Z,0,0,13
2024-06-02T14:30:08Z,0,0,13
2024-06-02T14:45:01Z,0,0,13
2024-06-02T15:00:00Z,0,0,13
2024-06-02T15:15:00Z,0,0,13
2024-06-02T15:30:00Z,0,0,13
2024-06-02T15:45:00Z,0,0,13
2024-06-02T16:00:00Z,0,0,13
2024-06-02T16:15:00Z,0,0,13
2024-06-02T16:30:00Z,0,0,13
2024-06-02T16:45:00Z,0,0,13
2024-06-02T17:00:00Z,0,0,13
2024-06-02T17:15:00Z,0,0,13
2024-06-02T17:30:12Z,0,0,13
2024-06-02T17:45:01Z,0,0,13
2024-06-02T18:00:00Z,0,0,13
2024-06-02T18:15:08Z,0,0,13
2024-06-02T18:30:00Z,0,0,13
2024-06-02T18:45:16Z,0,0,13
2024-06-02T19:00:18Z,0,0,13
2024-06-02T19:15:00Z,0,0,13
2024-06-02T19:30:00Z,0,0,13
2024-06-02T19:45:00Z,0,0,13
2024-06-02T20:00:00Z,0,0,13
2024-06-02T20:15:02Z,0,0,13
2024-06-02T20:30:00Z,0,0,13
2024-06-02T20:45:08Z,0,0,13
2024-06-02T21:00:00Z,0,0,13
2024-06-02T21:15:00Z,0,0,13
2024-06-02T21:30:00Z,0,0,13
2024-06-02T21:45:00Z,0,0,13
2024-06-02T22:00:00Z,0,0,13
2024-06-02T22:15:00Z,0,0,13
2024-06-02T22:30:00Z,0,0,13
2024-06-02T22:45:00Z,0,0,13
2024-06-02T23:00:00Z,0,0,13
2024-06-02T23:15:00Z,0,0,13
2024-06-02T23:30:00Z,0,0,13
2024-06-02T23:45:00Z,0,0,13
2024-06-03T00:00:00Z,0,0,13
2024-06-03T00:15:20Z,0,0,13
2024-06-03T00:30:00Z,0,0,13
2024-06-03T00:45:01Z,0,0,13
2024-06-03T01:00:00Z,0,0,13
2024-06-03T01:15:00Z,0,0,13
2024-06-03T01:30:00Z,0,0,13
2024-06-03T01:45:00Z,0,0,13
2024-06-03T02:00:00Z,0,0,13
2024-06-03T02:15:00Z,0,0,13
2024-06-03T02:30:00Z,0,0,13
2024-06-03T03:45:00Z,0,0,13
2024-06-03T10:15:00Z,0,0,13
2024-06-03T11:00:01Z,0,0,13
2024-06-03T12:45:00Z,0,0,13
2024-06-03T13:15:00Z,0,0,13
2024-06-03T14:30:00Z,0,0,13
2024-06-03T15:00:00Z,0,0,13
2024-06-03T15:15:09Z,0,0,13
2024-06-03T20:15:00Z,0,0,13
2024-06-03T20:30:00Z,0,0,13
2024-06-03T20:45:00Z,0,0,13
2024-06-03T21:00:00Z,0,0,13
2024-06-03T21:15:02Z,0,0,13
2024-06-03T21:30:07Z,0,0,13
2024-06-03T21:45:00Z,0,0,13
2024-06-03T22:00:00Z,0,0,13
2024-06-03T22:15:00Z,0,0,13
2024-06-03T22:30:08Z,0,0,13
2024-06-03T22:45:00Z,0,0,13
2024-06-03T23:00:00Z,0,0,13
2024-06-03T23:15:00Z,0,0,13
2024-06-03T23:30:01Z,0,0,13
2024-06-03T23:45:00Z,0,0,13
2024-06-04T00:00:00Z,0,0,13
2024-06-04T00:15:00Z,0,0,13
2024-06-04T00:30:01Z,0,0,13
2024-06-04T00:45:00Z,0,0,13
2024-06-04T01:00:00Z,0,0,13
2024-06-04T01:15:00Z,0,0,13
2024-06-04T01:30:00Z,0,0,13
2024-06-04T01:45:00Z,0,0,13
2024-06-04T02:00:00Z,0,0,13
2024-06-04T02:15:00Z,0,0,13
2024-06-04T02:30:00Z,0,0,13
2024-06-04T02:45:00Z,0,0,13
2024-06-04T03:00:00Z,0,0,13
2024-06-04T03:15:01Z,0,0,13
2024-06-04T03:30:00Z,0,0,13
2024-06-04T03:45:00Z,0,0,13
2024-06-04T04:01:15Z,0,0,13
2024-06-04T04:15:00Z,0,0,13
2024-06-04T04:30:00Z,0,0,13
2024-06-04T04:45:01Z,0,0,13
2024-06-04T05:00:08Z,0,0,13
2024-06-04T05:15:00Z,0,0,13
2024-06-04T05:30:00Z,0,0,13
2024-06-04T05:45:00Z,0,0,13
2024-06-04T06:00:01Z,0,0,13
2024-06-04T06:15:26Z,0,0,13
2024-06-04T06:30:00Z,0,0,13
2024-06-04T06:45:00Z,0,0,13
2024-06-04T07:00:00Z,0,0,13
2024-06-04T07:15:00Z,0,0,13
2024-06-04T07:30:14Z,0,0,13
2024-06-04T07:45:00Z,0,0,13
2024-06-04T08:00:00Z,0,0,13
2024-06-04T08:15:00Z,0,0,13
2024-06-04T08:23:19Z,0,0,13
2024-06-04T08:24:36Z,0,0,13
2024-06-04T08:30:00Z,0,0,13
2024-06-04T08:45:00Z,0,0,13
2024-06-04T09:00:00Z,0,0,13
2024-06-04T09:15:01Z,0,0,13
2024-06-04T09:30:00Z,0,0,13
2024-06-04T09:45:00Z,0,0,13
2024-06-04T10:00:20Z,0,0,13
2024-06-04T10:15:00Z,0,0,13
2024-06-04T10:30:01Z,0,0,13
2024-06-04T10:45:09Z,0,0,13
2024-06-04T11:00:00Z,0,0,13
2024-06-04T11:15:00Z,0,0,13
2024-06-04T11:30:01Z,0,0,13
2024-06-04T11:45:00Z,0,0,13
2024-06-04T12:00:00Z,0,0,13
2024-06-04T12:15:00Z,0,0,13
2024-06-04T12:30:00Z,0,0,13
2024-06-04T12:45:00Z,0,0,13
2024-06-04T13:00:00Z,0,0,13
2024-06-04T13:15:01Z,0,0,13
2024-06-04T13:30:00Z,0,0,13
2024-06-04T13:45:21Z,0,0,13
2024-06-04T14:00:00Z,0,0,13
2024-06-04T14:15:12Z,0,0,13
2024-06-04T14:30:00Z,0,0,13
2024-06-04T14:45:00Z,0,0,13
2024-06-04T15:00:00Z,0,0,13
2024-06-04T15:15:12Z,0,0,13
2024-06-04T15:30:01Z,0,0,13
2024-06-04T15:45:00Z,0,0,13
2024-06-04T16:00:00Z,0,0,13
2024-06-04T16:15:00Z,0,0,13
2024-06-04T16:30:33Z,0,0,13
2024-06-04T16:45:01Z,0,0,13
2024-06-04T17:00:00Z,0,0,13
2024-06-04T17:15:00Z,0,0,13
2024-06-04T17:30:00Z,0,0,13
2024-06-04T17:45:01Z,0,0,13
2024-06-04T18:00:11Z,0,0,13
2024-06-04T18:15:00Z,0,0,13
2024-06-04T18:30:00Z,0,0,13
2024-06-04T18:45:01Z,0,0,13
2024-06-04T19:00:16Z,0,0,13
2024-06-04T19:15:00Z,0,0,13
2024-06-04T19:30:00Z,0,0,13
2024-06-04T19:45:01Z,0,0,13
2024-06-04T20:00:00Z,0,0,13
2024-06-04T20:15:00Z,0,0,13
2024-06-04T20:30:00Z,0,0,13
2024-06-04T20:45:01Z,0,0,13
2024-06-04T21:00:00Z,0,0,13
2024-06-04T21:15:00Z,0,0,13
2024-06-04T21:30:00Z,0,0,13
2024-06-04T21:45:01Z,0,0,13
2024-06-04T22:00:21Z,0,0,13
2024-06-04T22:15:00Z,0,0,13
2024-06-04T22:30:00Z,0,0,13
2024-06-04T22:45:01Z,0,0,13
2024-06-04T23:00:00Z,0,0,13
2024-06-04T23:15:00Z,0,0,13
2024-06-04T23:30:00Z,0,0,13
2024-06-04T23:45:00Z,0,0,13
2024-06-05T00:00:00Z,0,0,13
2024-06-05T00:15:00Z,0,0,13
2024-06-05T00:30:01Z,0,0,13
2024-06-05T00:45:14Z,0,0,13
2024-06-05T01:00:00Z,0,0,13
2024-06-05T01:15:00Z,0,0,13
2024-06-05T01:30:01Z,0,0,13
2024-06-05T01:45:00Z,0,0,13
2024-06-05T02:15:00Z,0,0,13
2024-06-05T06:29:06Z,0,0,13
2024-06-05T14:15:01Z,0,0,13
2024-06-05T14:30:00Z,0,0,13
2024-06-05T14:45:00Z,0,0,13
2024-06-05T15:00:00Z,0,0,13
2024-06-05T15:15:00Z,0,0,13
2024-06-05T15:30:00Z,0,0,13
2024-06-05T15:45:00Z,0,0,13
2024-06-05T16:00:00Z,0,0,13
2024-06-05T16:15:00Z,0,0,13
2024-06-05T16:30:00Z,0,0,13
2024-06-05T16:45:00Z,0,0,13
2024-06-05T17:00:00Z,0,0,13
2024-06-05T17:15:00Z,0,0,13
2024-06-05T17:30:01Z,0,0,13
2024-06-05T17:45:00Z,0,0,13
2024-06-05T18:00:00Z,0,0,13
2024-06-05T18:15:08Z,0,0,13
2024-06-05T18:30:00Z,0,0,13
2024-06-05T18:45:18Z,0,0,13
2024-06-05T19:00:00Z,0,0,13
2024-06-05T19:15:00Z,0,0,13
2024-06-05T19:30:00Z,0,0,13
2024-06-05T19:45:00Z,0,0,13
2024-06-05T20:00:21Z,0,0,13
2024-06-05T20:15:01Z,0,0,13
2024-06-05T20:30:00Z,0,0,13
2024-06-05T20:45:00Z,0,0,13
2024-06-05T21:00:00Z,0,0,13
2024-06-05T21:15:01Z,0,0,13
2024-06-05T21:30:00Z,0,0,13
2024-06-05T21:45:00Z,0,0,13
2024-06-05T22:00:00Z,0,0,13
2024-06-05T22:15:01Z,0,0,13
2024-06-05T22:30:00Z,0,0,13
2024-06-05T22:45:00Z,0,0,13
2024-06-05T23:00:00Z,0,0,13
2024-06-05T23:15:00Z,0,0,13
2024-06-05T23:30:00Z,0,0,13
2024-06-05T23:45:00Z,0,0,13
2024-06-06T00:00:00Z,0,0,13
2024-06-06T00:15:00Z,0,0,13
2024-06-06T00:30:01Z,0,0,13
2024-06-06T00:45:00Z,0,0,13
2024-06-06T01:00:00Z,0,0,13
2024-06-06T01:15:01Z,0,0,13
2024-06-06T01:30:00Z,0,0,13
2024-06-06T01:45:00Z,0,0,13
2024-06-06T02:00:00Z,0,0,13
2024-06-06T02:15:00Z,0,0,13
2024-06-06T02:30:00Z,0,0,13
2024-06-06T02:45:01Z,0,0,13
2024-06-06T03:00:00Z,0,0,13
2024-06-06T03:15:00Z,0,0,13
2024-06-06T03:30:00Z,0,0,13
2024-06-06T03:45:18Z,0,0,13
2024-06-06T04:00:00Z,0,0,13
2024-06-06T04:15:00Z,0,0,13
2024-06-06T04:30:00Z,0,0,13
2024-06-06T04:30:35Z,0,0,13
2024-06-06T04:31:52Z,0,0,13
2024-06-06T04:45:00Z,0,0,13
2024-06-06T05:00:21Z,0,0,13
2024-06-06T05:15:00Z,0,0,13
2024-06-06T05:30:00Z,0,0,13
2024-06-06T05:45:00Z,0,0,13
2024-06-06T06:00:16Z,0,0,13
2024-06-06T06:15:00Z,0,0,13
2024-06-06T11:00:00Z,0,0,13
2024-06-06T13:30:01Z,0,0,13
2024-06-06T15:30:00Z,0,0,13
2024-06-06T17:30:00Z,0,0,13
2024-06-07T04:15:00Z,0,0,13
2024-06-07T05:45:00Z,0,0,13
2024-06-07T06:00:00Z,0,0,13
2024-06-07T06:15:01Z,0,0,13
2024-06-07T06:30:00Z,0,0,13
2024-06-07T06:45:00Z,0,0,13
2024-06-07T07:00:11Z,0,0,13
2024-06-07T07:15:00Z,0,0,13
2024-06-07T07:30:00Z,0,0,13
2024-06-07T07:45:00Z,0,0,13
