15,2023-10-04T00:00:06Z,0,0
15,2023-10-04T00:15:02Z,0,0
15,2023-10-04T00:30:04Z,0,0
15,2023-10-04T00:45:03Z,0,0
15,2023-10-04T01:00:02Z,0,0
15,2023-10-04T01:15:06Z,0,0
15,2023-10-04T01:30:03Z,0,0
15,2023-10-04T01:45:03Z,0,0
15,2023-10-04T02:00:07Z,0,0
15,2023-10-04T02:15:02Z,0,0
15,2023-10-04T02:30:03Z,0,0
15,2023-10-04T02:45:06Z,0,0
15,2023-10-04T03:00:06Z,0,0
15,2023-10-04T03:15:03Z,0,0
15,2023-10-04T03:30:02Z,0,0
15,2023-10-04T03:45:06Z,0,0
15,2023-10-04T04:00:05Z,0,0
15,2023-10-04T04:15:03Z,0,0
15,2023-10-04T04:30:06Z,0,0
15,2023-10-04T04:45:03Z,0,0
15,2023-10-04T05:00:04Z,0,0
15,2023-10-04T05:15:02Z,0,0
15,2023-10-04T05:30:02Z,0,0
15,2023-10-04T05:45:04Z,0,0
15,2023-10-04T06:00:03Z,0,0
15,2023-10-04T06:15:07Z,0,0
15,2023-10-04T06:30:02Z,0,0
15,2023-10-04T06:45:08Z,0,0
15,2023-10-04T07:00:21Z,0,0
15,2023-10-04T07:15:20Z,0,0
15,2023-10-04T07:30:20Z,0,0
15,2023-10-04T07:45:04Z,0,0
15,2023-10-04T08:00:02Z,0,0
15,2023-10-04T08:15:01Z,0,0
15,2023-10-04T08:30:02Z,0,0
15,2023-10-04T08:45:04Z,0,0
15,2023-10-04T09:00:20Z,0,0
15,2023-10-04T09:15:05Z,0,0
15,2023-10-04T09:30:03Z,0,0
15,2023-10-04T09:45:04Z,0,0
15,2023-10-04T10:00:01Z,0,0
15,2023-10-04T10:15:02Z,0,0
15,2023-10-04T10:30:07Z,0,0
15,2023-10-04T10:45:02Z,0,0
15,2023-10-04T11:00:06Z,0,0
15,2023-10-04T11:15:01Z,0,0
15,2023-10-04T11:30:02Z,0,0
15,2023-10-04T11:45:02Z,0,0
15,2023-10-04T12:00:03Z,0,0
15,2023-10-04T12:13:52Z,0,0
15,2023-10-04T12:15:10Z,0,0
15,2023-10-04T12:30:02Z,0,0
15,2023-10-04T12:45:02Z,0,0
15,2023-10-04T13:00:02Z,0,0
15,2023-10-04T13:15:18Z,0,0
15,2023-10-04T13:30:02Z,0,0
15,2023-10-04T13:45:01Z,0,0
15,2023-10-04T14:00:02Z,0,0
15,2023-10-04T14:15:02Z,0,0
15,2023-10-04T14:30:07Z,0,0
15,2023-10-04T14:45:07Z,0,0
15,2023-10-04T15:00:02Z,0,0
15,2023-10-04T15:15:03Z,0,0
15,2023-10-04T15:30:20Z,0,0
15,2023-10-04T15:45:19Z,0,0
15,2023-10-04T16:00:03Z,0,0
15,2023-10-04T16:15:04Z,0,0
15,2023-10-04T16:30:04Z,0,0
15,2023-10-04T16:45:02Z,0,0
15,2023-10-04T17:00:19Z,0,0
15,2023-10-04T17:15:02Z,0,0
15,2023-10-04T17:30:09Z,0,0
15,2023-10-04T17:45:02Z,0,0
15,2023-10-04T18:00:18Z,0,0
15,2023-10-04T18:15:02Z,0,0
15,2023-10-04T18:30:02Z,0,0
15,2023-10-04T18:45:16Z,0,0
15,2023-10-04T19:00:02Z,0,0
15,2023-10-04T19:15:07Z,0,0
15,2023-10-04T19:30:03Z,0,0
15,2023-10-04T19:45:03Z,0,0
15,2023-10-04T20:00:03Z,0,0
15,2023-10-04T20:15:04Z,0,0
15,2023-10-04T20:30:05Z,0,0
15,2023-10-04T20:45:07Z,0,0
15,2023-10-04T21:00:04Z,0,0
15,2023-10-04T21:15:02Z,0,0
15,2023-10-04T21:30:03Z,0,0
15,2023-10-04T21:45:02Z,0,0
15,2023-10-04T22:00:04Z,0,0
15,2023-10-04T22:15:02Z,0,0
15,2023-10-04T22:30:03Z,0,0
15,2023-10-04T22:45:03Z,0,0
15,2023-10-04T23:00:03Z,0,0
15,2023-10-04T23:15:03Z,0,0
15,2023-10-04T23:30:05Z,0,0
15,2023-10-04T23:45:04Z,0,0
16,2023-10-04T00:00:03Z,0,0
16,2023-10-04T00:15:03Z,0,0
16,2023-10-04T00:30:02Z,0,0
16,2023-10-04T00:45:03Z,0,0
16,2023-10-04T01:00:03Z,0,0
16,2023-10-04T01:15:02Z,0,0
16,2023-10-04T01:30:03Z,0,0
16,2023-10-04T01:45:03Z,0,0
16,2023-10-04T02:00:02Z,0,0
16,2023-10-04T02:15:03Z,0,0
16,2023-10-04T02:30:03Z,0,0
16,2023-10-04T02:45:02Z,0,0
16,2023-10-04T03:00:03Z,0,0
16,2023-10-04T03:15:04Z,0,0
16,2023-10-04T03:30:02Z,0,0
16,2023-10-04T03:45:03Z,0,0
16,2023-10-04T03:46:49Z,0,0
16,2023-10-04T03:48:21Z,0,0
16,2023-10-04T04:00:02Z,0,0
16,2023-10-04T04:15:02Z,0,0
16,2023-10-04T04:30:03Z,0,0
16,2023-10-04T04:45:03Z,0.2,0.2
16,2023-10-04T05:00:03Z,0,0
16,2023-10-04T05:15:03Z,0,0
16,2023-10-04T05:30:03Z,0,0
16,2023-10-04T05:45:02Z,0,0
16,2023-10-04T06:00:03Z,0,0
16,2023-10-04T06:15:04Z,0,0
16,2023-10-04T06:30:03Z,0,0
16,2023-10-04T06:45:02Z,0,0
16,2023-10-04T07:00:03Z,0,0
16,2023-10-04T07:15:06Z,0,0
16,2023-10-04T07:30:03Z,0,0
16,2023-10-04T07:45:03Z,0,0
16,2023-10-04T08:00:03Z,0,0
16,2023-10-04T08:15:03Z,0,0
16,2023-10-04T08:30:03Z,0,0
16,2023-10-04T08:45:03Z,0,0
16,2023-10-04T09:00:03Z,0,0
16,2023-10-04T09:15:03Z,0,0
16,2023-10-04T09:30:03Z,0,0
16,2023-10-04T09:45:03Z,0,0
16,2023-10-04T10:00:03Z,0,0
16,2023-10-04T10:15:03Z,0,0
16,2023-10-04T10:30:03Z,0,0
16,2023-10-04T10:45:03Z,0,0
16,2023-10-04T11:00:03Z,0,0
16,2023-10-04T11:15:03Z,0,0
16,2023-10-04T11:30:02Z,0,0
16,2023-10-04T11:45:03Z,0,0
16,2023-10-04T12:00:04Z,0,0
16,2023-10-04T12:15:03Z,0,0
16,2023-10-04T12:30:03Z,0,0
16,2023-10-04T12:45:03Z,0,0
16,2023-10-04T13:00:03Z,0,0
16,2023-10-04T13:15:02Z,0,0
16,2023-10-04T13:30:03Z,0,0
16,2023-10-04T13:45:03Z,0,0
16,2023-10-04T14:00:02Z,0,0
16,2023-10-04T14:15:03Z,0,0
16,2023-10-04T14:30:02Z,0,0
16,2023-10-04T14:45:06Z,0,0
16,2023-10-04T15:00:06Z,0,0
16,2023-10-04T15:15:03Z,0,0
16,2023-10-04T15:30:03Z,0,0
16,2023-10-04T15:45:03Z,0,0
16,2023-10-04T16:00:03Z,0,0
16,2023-10-04T16:15:03Z,0,0
16,2023-10-04T16:30:02Z,0,0
16,2023-10-04T16:45:04Z,0,0
16,2023-10-04T17:00:02Z,0,0
16,2023-10-04T17:15:03Z,0,0
16,2023-10-04T17:30:03Z,0,0
16,2023-10-04T17:45:02Z,0,0
16,2023-10-04T18:00:03Z,0,0
16,2023-10-04T18:15:04Z,0,0
16,2023-10-04T18:30:02Z,0,0
16,2023-10-04T18:45:03Z,0,0
16,2023-10-04T19:00:03Z,0,0
16,2023-10-04T19:15:03Z,0,0
16,2023-10-04T19:30:03Z,0,0
16,2023-10-04T19:45:03Z,0,0
16,2023-10-04T20:00:04Z,0,0
16,2023-10-04T20:15:03Z,0,0
16,2023-10-04T20:30:03Z,0,0
16,2023-10-04T20:45:03Z,0,0
16,2023-10-04T21:00:02Z,0,0
16,2023-10-04T21:15:03Z,0,0
16,2023-10-04T21:30:03Z,0,0
16,2023-10-04T21:45:02Z,0,0
16,2023-10-04T22:00:03Z,0,0
16,2023-10-04T22:15:03Z,0,0
16,2023-10-04T22:30:03Z,0,0
16,2023-10-04T22:45:03Z,0,0
16,2023-10-04T23:00:02Z,0,0
16,2023-10-04T23:15:03Z,0,0
16,2023-10-04T23:30:04Z,0,0
16,2023-10-04T23:45:02Z,0,0
17,2023-10-04T00:00:02Z,0,0
17,2023-10-04T00:15:01Z,0,0
17,2023-10-04T00:30:02Z,0,0
17,2023-10-04T00:45:03Z,0,0
17,2023-10-04T01:00:01Z,0,0
17,2023-10-04T01:15:01Z,0,0
17,2023-10-04T01:30:02Z,0,0
17,2023-10-04T01:45:02Z,0,0
17,2023-10-04T02:00:01Z,0,0
17,2023-10-04T02:15:02Z,0,0
17,2023-10-04T02:30:03Z,0,0
17,2023-10-04T02:45:01Z,0,0
17,2023-10-04T03:00:01Z,0,0
17,2023-10-04T03:15:02Z,0,0
17,2023-10-04T03:30:01Z,0,0
17,2023-10-04T03:45:02Z,0,0
17,2023-10-04T04:00:18Z,0,0
