1240017,2025-06-07,2.4,0,7
1240017,2025-06-08,2.2,0,7
1240017,2025-06-09,2,0,7
1240017,2025-06-10,2.6,0,7
1240018,2025-06-01,0,0,7
1240018,2025-06-02,0,0,7
1240018,2025-06-03,13.4,13.6,7
1240018,2025-06-04,0,0,7
1240018,2025-06-05,0,0,7
1240018,2025-06-06,4.6,4.6,7
1240018,2025-06-07,0.4,0.2,7
1240018,2025-06-08,2.2,2,7
1240018,2025-06-09,0,0,7
1240018,2025-06-10,0.6,0.6,7
1240019,2025-06-01,0,0,7
1240019,2025-06-02,0,0,7
1240019,2025-06-03,0.4,0.4,7
1240019,2025-06-04,9.4,9.8,7
1240019,2025-06-05,0,0,7
1240019,2025-06-06,1,1,7
1240019,2025-06-07,6.2,6.6,7
1240019,2025-06-08,0,0.2,7
1240019,2025-06-09,0.2,0.2,7
1240019,2025-06-10,0,0,7
1240020,2025-06-01,0,0,7
1240020,2025-06-02,0,0,7
1240020,2025-06-03,0,0,7
1240020,2025-06-03,0,8.2,7
1240020,2025-06-04,0,43.6,7
1240020,2025-06-05,0.2,3.6,7
1240020,2025-06-06,0.4,6.6,7
1240020,2025-06-07,0.2,24.8,7
1240020,2025-06-08,0,0,7
1240020,2025-06-09,0,0,7
1240020,2025-06-10,0.2,4.4,7
1240021,2025-06-01,0,0,7
1240021,2025-06-02,0,0,7
1240021,2025-06-03,0.2,0.4,7
1240021,2025-06-04,0.2,0,7
1240021,2025-06-05,0,0,7
1240021,2025-06-06,0,0,7
1240021,2025-06-07,1.2,1.4,7
1240021,2025-06-08,0,0,7
1240021,2025-06-09,4,4.2,7
1240021,2025-06-10,3.6,0.2,7
1240022,2025-06-01,0,0,7
1240022,2025-06-02,0,0,7
1240022,2025-06-03,0,0,7
1240022,2025-06-04,0,0,7
1240022,2025-06-05,0,0,7
1240022,2025-06-06,0,0,7
1240022,2025-06-07,6.4,6.4,7
1240022,2025-06-08,0,0,7
1240022,2025-06-09,0,0,7
1240022,2025-06-10,0.4,0.4,7
1240023,2025-06-01,0,0,7
1240023,2025-06-02,11.6,14,7
1240023,2025-06-03,1,1,7
1240023,2025-06-04,0.4,0.4,7
1240023,2025-06-05,0,0,7
1240023,2025-06-06,22.2,25.6,7
1240023,2025-06-07,15,15.2,7
1240023,2025-06-08,0,0,7
1240023,2025-06-09,0,0,7
1240023,2025-06-10,9.8,10.8,7
1240024,2025-06-01,0,0,7
1240024,2025-06-02,0,0,7
1240024,2025-06-03,0,0,7
1240024,2025-06-04,0,0,7
1240024,2025-06-05,0,0,7
1240024,2025-06-06,0,0,7
1240024,2025-06-07,0,0,7
1240024,2025-06-08,0.2,0,7
1240024,2025-06-09,0,0,7
1240024,2025-06-10,0,0,7
