instrument_02tm3p1.csv:2,2024-02-05T00:00:03Z,25.52,25.58,25.56,91.2
instrument_02tm3p1.csv:2,2024-02-05T00:15:03Z,25.36,25.47,25.5,91.73
instrument_02tm3p1.csv:2,2024-02-05T00:30:03Z,25.41,25.52,25.56,91.94
instrument_02tm3p1.csv:2,2024-02-05T00:45:03Z,25.43,25.56,25.56,92.09
instrument_02tm3p1.csv:2,2024-02-05T01:00:02Z,25.2,25.34,25.31,91.78
instrument_02tm3p1.csv:2,2024-02-05T01:15:02Z,25.07,25.15,25.19,92.82
instrument_02tm3p1.csv:2,2024-02-05T01:30:02Z,25.3,25.38,25.44,93.46
instrument_02tm3p1.csv:2,2024-02-05T01:45:02Z,25.3,25.41,25.44,93.2
instrument_02tm3p1.csv:2,2024-02-05T02:00:02Z,25.11,25.26,25.25,92.87
instrument_02tm3p1.csv:2,2024-02-05T02:15:02Z,24.86,24.98,24.94,92.86
instrument_02tm3p1.csv:2,2024-02-05T02:30:02Z,24.77,24.88,24.88,93.97
instrument_02tm3p1.csv:2,2024-02-05T02:45:02Z,24.73,24.87,24.88,94.19
instrument_02tm3p1.csv:2,2024-02-05T03:00:02Z,24.87,24.98,25,94.51
instrument_02tm3p1.csv:2,2024-02-05T03:15:02Z,24.75,24.88,24.88,94.08
instrument_02tm3p1.csv:2,2024-02-05T03:30:02Z,24.61,24.76,24.69,93.96
instrument_02tm3p1.csv:2,2024-02-05T03:45:02Z,24.65,24.8,24.81,94.08
instrument_02tm3p1.csv:2,2024-02-05T04:00:03Z,24.85,24.98,25.06,94.07
instrument_02tm3p1.csv:2,2024-02-05T04:15:03Z,25.04,25.15,25.12,93.48
instrument_02tm3p1.csv:2,2024-02-05T04:30:03Z,25.5,25.63,25.62,92.48
instrument_02tm3p1.csv:2,2024-02-05T04:45:03Z,27.24,27.71,27.19,84.87
instrument_02tm3p1.csv:2,2024-02-05T05:00:02Z,28.46,28.96,28.31,77.78
instrument_02tm3p1.csv:2,2024-02-05T05:15:02Z,29.65,30.32,29.75,74.14
instrument_02tm3p1.csv:2,2024-02-05T05:30:02Z,30.13,31.06,30.31,70.19
instrument_02tm3p1.csv:2,2024-02-05T05:45:02Z,30.95,31.48,30.81,69.61
instrument_02tm3p1.csv:2,2024-02-05T06:00:03Z,30.38,30.71,30.19,71.42
instrument_02tm3p1.csv:2,2024-02-05T06:15:02Z,31.3,32,31.25,68.46
instrument_02tm3p1.csv:2,2024-02-05T06:30:03Z,30.09,30.74,30.62,68.82
instrument_02tm3p1.csv:2,2024-02-05T06:45:03Z,32.9,32.88,33,63.77
instrument_02tm3p1.csv:2,2024-02-05T07:00:04Z,32.13,32.83,32.44,60.66
instrument_02tm3p1.csv:2,2024-02-05T07:15:02Z,31.91,32.35,32.94,63.62
instrument_02tm3p1.csv:2,2024-02-05T07:30:04Z,32.44,32.69,32.81,60.79
instrument_02tm3p1.csv:2,2024-02-05T07:45:05Z,31.73,31.93,32.31,61.98
instrument_02tm3p1.csv:2,2024-02-05T08:00:02Z,31.74,32.03,32.25,61.72
instrument_02tm3p1.csv:2,2024-02-05T08:15:02Z,33.33,33.39,33.69,54.57
instrument_02tm3p1.csv:2,2024-02-05T08:30:04Z,32.94,32.82,33.31,55.67
instrument_02tm3p1.csv:2,2024-02-05T08:45:02Z,33.37,33.36,33.62,52.76
instrument_02tm3p1.csv:2,2024-02-05T09:00:02Z,33.31,33.54,34,54.89
instrument_02tm3p1.csv:2,2024-02-05T09:15:02Z,32.82,33.09,33.62,51.98
instrument_02tm3p1.csv:2,2024-02-05T09:30:02Z,33.39,33.53,33.94,53.83
instrument_02tm3p1.csv:2,2024-02-05T09:45:04Z,33.11,33.39,33.81,55.66
instrument_02tm3p1.csv:2,2024-02-05T10:00:03Z,32.9,32.96,33.69,56.71
instrument_02tm3p1.csv:2,2024-02-05T10:15:03Z,32.85,33.09,33.5,57
instrument_02tm3p1.csv:2,2024-02-05T10:30:05Z,32.69,32.95,33.56,55.77
instrument_02tm3p1.csv:2,2024-02-05T10:45:03Z,33.29,33.5,34.19,56.16
instrument_02tm3p1.csv:2,2024-02-05T11:00:02Z,33.58,33.77,34.19,51.88
instrument_02tm3p1.csv:2,2024-02-05T11:15:02Z,32.78,32.96,33.38,55.38
instrument_02tm3p1.csv:2,2024-02-05T11:30:02Z,32.36,32.54,32.88,59.96
instrument_02tm3p1.csv:2,2024-02-05T11:45:02Z,32.13,32.37,33.06,58.58
instrument_02tm3p1.csv:2,2024-02-05T12:00:04Z,32.45,32.64,33,58.35
instrument_02tm3p1.csv:2,2024-02-05T12:15:03Z,31.92,31.96,32.56,60.25
instrument_02tm3p1.csv:2,2024-02-05T12:30:03Z,31.96,32.14,32.81,60.82
instrument_02tm3p1.csv:2,2024-02-05T12:45:02Z,31.64,31.83,32.31,62.95
instrument_02tm3p1.csv:2,2024-02-05T13:00:02Z,31.47,31.72,32,61.76
instrument_02tm3p1.csv:2,2024-02-05T13:15:02Z,31.27,31.48,32,62.3
instrument_02tm3p1.csv:2,2024-02-05T13:30:02Z,31.24,31.38,31.75,63.39
instrument_02tm3p1.csv:2,2024-02-05T13:45:02Z,31.08,31.29,31.75,64.28
instrument_02tm3p1.csv:2,2024-02-05T14:00:02Z,30.57,30.7,31.19,66.95
instrument_02tm3p1.csv:2,2024-02-05T14:15:02Z,30.39,30.6,31.06,66.67
instrument_02tm3p1.csv:2,2024-02-05T14:30:03Z,30.24,30.46,30.81,69.18
instrument_02tm3p1.csv:2,2024-02-05T14:45:03Z,29.7,29.92,30.25,70.13
instrument_02tm3p1.csv:2,2024-02-05T15:00:04Z,29.35,29.54,29.69,71.34
instrument_02tm3p1.csv:2,2024-02-05T15:15:02Z,29.13,29.33,29.44,72.08
instrument_02tm3p1.csv:2,2024-02-05T15:30:02Z,28.87,29.09,29.19,73.72
instrument_02tm3p1.csv:2,2024-02-05T15:45:02Z,28.68,28.85,28.94,74.73
instrument_02tm3p1.csv:2,2024-02-05T16:00:07Z,28.59,28.74,28.81,74.22
instrument_02tm3p1.csv:2,2024-02-05T16:15:02Z,28.55,28.72,28.81,73.99
instrument_02tm3p1.csv:2,2024-02-05T16:30:02Z,28.49,28.65,28.69,75.39
