instrument_01v2p2.csv:1,2023-11-08T00:00:05Z,0,0
instrument_01v2p2.csv:1,2023-11-08T00:15:03Z,0.2,0
instrument_01v2p2.csv:1,2023-11-08T00:30:02Z,0,0
instrument_01v2p2.csv:1,2023-11-08T00:45:05Z,0,0
instrument_01v2p2.csv:1,2023-11-08T01:00:03Z,0,0
instrument_01v2p2.csv:1,2023-11-08T01:15:03Z,0,0
instrument_01v2p2.csv:1,2023-11-08T01:30:02Z,0,0
instrument_01v2p2.csv:1,2023-11-08T01:45:03Z,0,0
instrument_01v2p2.csv:1,2023-11-08T02:00:03Z,0,0
instrument_01v2p2.csv:1,2023-11-08T02:15:03Z,0,0
instrument_01v2p2.csv:1,2023-11-08T02:30:04Z,0.6,0
instrument_01v2p2.csv:1,2023-11-08T02:45:03Z,0.6,0
instrument_01v2p2.csv:1,2023-11-08T03:00:03Z,0,0
instrument_01v2p2.csv:1,2023-11-08T03:15:02Z,0,0
instrument_01v2p2.csv:1,2023-11-08T03:30:06Z,0,0
instrument_01v2p2.csv:1,2023-11-08T03:45:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T04:00:02Z,0,0
instrument_01v2p2.csv:1,2023-11-08T04:15:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T04:30:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T04:45:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T05:00:02Z,0.2,0
instrument_01v2p2.csv:1,2023-11-08T05:15:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T05:30:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T05:45:04Z,1,0
instrument_01v2p2.csv:1,2023-11-08T06:00:02Z,4.8,0
instrument_01v2p2.csv:1,2023-11-08T06:15:04Z,3.2,0
instrument_01v2p2.csv:1,2023-11-08T06:30:02Z,1.8,0
instrument_01v2p2.csv:1,2023-11-08T06:45:04Z,3.8,0
instrument_01v2p2.csv:1,2023-11-08T07:00:03Z,4.6,0
instrument_01v2p2.csv:1,2023-11-08T07:15:02Z,1.4,0
instrument_01v2p2.csv:1,2023-11-08T07:30:02Z,1,0
instrument_01v2p2.csv:1,2023-11-08T07:45:05Z,0,0
instrument_01v2p2.csv:1,2023-11-08T08:00:03Z,0,0
instrument_01v2p2.csv:1,2023-11-08T08:15:05Z,0,0
instrument_01v2p2.csv:1,2023-11-08T08:30:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T08:45:04Z,5.8,0
instrument_01v2p2.csv:1,2023-11-08T09:00:02Z,4,0
instrument_01v2p2.csv:1,2023-11-08T09:15:03Z,3.8,0
instrument_01v2p2.csv:1,2023-11-08T09:30:04Z,0.6,0
instrument_01v2p2.csv:1,2023-11-08T09:45:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T10:00:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T10:15:02Z,0,0
instrument_01v2p2.csv:1,2023-11-08T10:30:04Z,1.4,0
instrument_01v2p2.csv:1,2023-11-08T10:44:37Z,9.6,0
instrument_01v2p2.csv:1,2023-11-08T10:45:58Z,0.2,0
instrument_01v2p2.csv:1,2023-11-08T11:00:02Z,0.4,0
instrument_01v2p2.csv:1,2023-11-08T11:15:04Z,0.2,0
instrument_01v2p2.csv:1,2023-11-08T11:30:02Z,0,0
instrument_01v2p2.csv:1,2023-11-08T11:45:02Z,0,0
instrument_01v2p2.csv:1,2023-11-08T12:00:05Z,0,0
instrument_01v2p2.csv:1,2023-11-08T12:15:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T12:30:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T12:45:05Z,0,0
instrument_01v2p2.csv:1,2023-11-08T13:00:03Z,0,0
instrument_01v2p2.csv:1,2023-11-08T13:15:04Z,0,0
instrument_01v2p2.csv:1,2023-11-08T13:30:03Z,0,0
instrument_01v2p2.csv:1,2023-11-08T13:45:02Z,0,0
instrument_01v2p2.csv:1,2023-11-08T14:00:05Z,0.2,0
instrument_01v2p2.csv:1,2023-11-08T14:15:05Z,0.4,0
instrument_01v2p2.csv:1,2023-11-08T14:30:03Z,0,0
instrument_01v2p2.csv:1,2023-11-08T14:45:03Z,0,0
