instrument_02tm3p1.csv:2,2024-02-04T08:00:02Z,30.96,31.49,31.44,62.29
instrument_02tm3p1.csv:2,2024-02-04T08:15:04Z,31.07,31.27,31.44,63.36
instrument_02tm3p1.csv:2,2024-02-04T08:30:02Z,32.93,33.26,33.56,54.38
instrument_02tm3p1.csv:2,2024-02-04T08:45:02Z,32.16,32.32,32.88,55.65
instrument_02tm3p1.csv:2,2024-02-04T09:00:02Z,32.53,32.74,33.31,56.15
instrument_02tm3p1.csv:2,2024-02-04T09:15:02Z,33.21,33.47,33.88,56.9
instrument_02tm3p1.csv:2,2024-02-04T09:30:02Z,32.92,33.26,33.69,55.72
instrument_02tm3p1.csv:2,2024-02-04T09:45:02Z,32.65,32.89,33.31,58.22
instrument_02tm3p1.csv:2,2024-02-04T10:00:02Z,32.71,32.75,33.31,59.46
instrument_02tm3p1.csv:2,2024-02-04T10:15:02Z,32.36,32.34,32.94,61.12
instrument_02tm3p1.csv:2,2024-02-04T10:30:03Z,31.71,31.92,32.38,62.54
instrument_02tm3p1.csv:2,2024-02-04T10:45:03Z,31.48,31.69,32,63.86
instrument_02tm3p1.csv:2,2024-02-04T11:00:03Z,32.12,32.3,32.69,62
instrument_02tm3p1.csv:2,2024-02-04T11:15:03Z,31.85,31.98,32.56,63.69
instrument_02tm3p1.csv:2,2024-02-04T11:30:05Z,31.92,31.92,32.56,64.09
instrument_02tm3p1.csv:2,2024-02-04T11:45:02Z,32.03,32.16,32.69,60.97
instrument_02tm3p1.csv:2,2024-02-04T12:00:02Z,31.89,32.13,32.56,59.79
instrument_02tm3p1.csv:2,2024-02-04T12:15:04Z,32.01,32.25,32.75,59.06
instrument_02tm3p1.csv:2,2024-02-04T12:30:02Z,31.58,31.8,32.38,62.44
instrument_02tm3p1.csv:2,2024-02-04T12:45:03Z,31.9,32.02,32.62,62.33
instrument_02tm3p1.csv:2,2024-02-04T13:00:03Z,30.91,31.02,31.56,65.26
instrument_02tm3p1.csv:2,2024-02-04T13:15:04Z,31.49,31.65,32.19,65.13
instrument_02tm3p1.csv:2,2024-02-04T13:30:02Z,30.5,30.6,31,67.27
instrument_02tm3p1.csv:2,2024-02-04T13:45:02Z,30.99,31.1,31.69,65.58
instrument_02tm3p1.csv:2,2024-02-04T14:00:02Z,30.12,30.32,30.94,69.2
instrument_02tm3p1.csv:2,2024-02-04T14:15:03Z,29.97,30.15,30.62,69.35
instrument_02tm3p1.csv:2,2024-02-04T14:30:02Z,29.69,29.87,30.31,69.51
instrument_02tm3p1.csv:2,2024-02-04T14:45:04Z,29.81,29.97,30.44,71.32
instrument_02tm3p1.csv:2,2024-02-04T15:00:09Z,29.09,29.26,29.5,73.44
instrument_02tm3p1.csv:2,2024-02-04T15:15:04Z,28.77,28.95,29.12,74.68
instrument_02tm3p1.csv:2,2024-02-04T15:30:03Z,28.56,28.72,28.88,74.99
instrument_02tm3p1.csv:2,2024-02-04T15:45:02Z,28.28,28.44,28.56,75.74
instrument_02tm3p1.csv:2,2024-02-04T16:00:03Z,28.14,28.3,28.38,76.1
instrument_02tm3p1.csv:2,2024-02-04T16:15:08Z,28.02,28.19,28.25,76.76
instrument_02tm3p1.csv:2,2024-02-04T16:30:02Z,28.02,28.17,28.19,76.78
instrument_02tm3p1.csv:2,2024-02-04T16:45:02Z,27.99,28.16,28.19,77.43
instrument_02tm3p1.csv:2,2024-02-04T17:00:02Z,28.02,28.16,28.19,77.81
instrument_02tm3p1.csv:2,2024-02-04T17:15:03Z,28.03,28.2,28.19,77.41
instrument_02tm3p1.csv:2,2024-02-04T17:30:09Z,27.98,28.13,28.19,77.95
instrument_02tm3p1.csv:2,2024-02-04T17:45:08Z,27.88,28.03,28.06,79.13
instrument_02tm3p1.csv:2,2024-02-04T18:00:08Z,27.85,27.99,28.06,79.94
instrument_02tm3p1.csv:2,2024-02-04T18:15:11Z,27.82,27.96,28,79.95
instrument_02tm3p1.csv:2,2024-02-04T18:30:09Z,27.88,28.05,28.06,79.83
instrument_02tm3p1.csv:2,2024-02-04T18:45:02Z,27.78,27.99,28,80.5
instrument_02tm3p1.csv:2,2024-02-04T19:00:02Z,27.79,27.95,27.94,80.82
instrument_02tm3p1.csv:2,2024-02-04T19:15:03Z,27.66,27.79,27.81,81.5
instrument_02tm3p1.csv:2,2024-02-04T19:30:04Z,27.54,27.68,27.75,82.53
instrument_02tm3p1.csv:2,2024-02-04T19:45:07Z,27.53,27.71,27.69,82.74
instrument_02tm3p1.csv:2,2024-02-04T20:00:05Z,27.64,27.81,27.75,82.95
instrument_02tm3p1.csv:2,2024-02-04T20:15:08Z,27.6,27.75,27.81,83.34
instrument_02tm3p1.csv:2,2024-02-04T20:30:04Z,27.75,27.9,27.81,82.27
instrument_02tm3p1.csv:2,2024-02-04T20:45:03Z,27.62,27.78,27.81,82.92
instrument_02tm3p1.csv:2,2024-02-04T21:00:03Z,27.78,27.92,27.94,82.69
instrument_02tm3p1.csv:2,2024-02-04T21:15:03Z,27.91,28.05,28.06,82.29
instrument_02tm3p1.csv:2,2024-02-04T21:30:02Z,27.87,28.02,28.06,82.33
instrument_02tm3p1.csv:2,2024-02-04T21:45:02Z,27.7,27.84,27.88,83.13
instrument_02tm3p1.csv:2,2024-02-04T22:00:02Z,27.63,27.79,27.81,83.97
instrument_02tm3p1.csv:2,2024-02-04T22:15:02Z,27.42,27.61,27.62,84.59
instrument_02tm3p1.csv:2,2024-02-04T22:30:02Z,26.96,27.2,27.06,86.27
instrument_02tm3p1.csv:2,2024-02-04T22:45:02Z,26.61,26.79,26.69,87.2
instrument_02tm3p1.csv:2,2024-02-04T23:00:02Z,26.29,26.39,26.38,88.16
instrument_02tm3p1.csv:2,2024-02-04T23:05:21Z,26.21,26.35,26.31,88.1
instrument_02tm3p1.csv:2,2024-02-04T23:06:40Z,26.18,26.29,26.25,88.09
instrument_02tm3p1.csv:2,2024-02-04T23:15:03Z,26.07,26.2,26.12,88.45
instrument_02tm3p1.csv:2,2024-02-04T23:30:03Z,25.91,25.98,26,90.11
instrument_02tm3p1.csv:2,2024-02-04T23:45:03Z,25.62,25.72,25.69,90.31
instrument_03tm3p1.csv:3,2024-02-04T08:00:00Z,28.16,27.69,27.06,59.12
instrument_03tm3p1.csv:3,2024-02-04T08:15:00Z,27.66,27.27,26.88,62.03
instrument_03tm3p1.csv:3,2024-02-04T08:30:00Z,28.06,28.44,27.38,58.99
instrument_03tm3p1.csv:3,2024-02-04T08:45:00Z,27.81,27.72,27,61.59
instrument_03tm3p1.csv:3,2024-02-04T09:00:01Z,28.48,28.09,27.75,60.65
instrument_03tm3p1.csv:3,2024-02-04T09:15:23Z,29.85,28.79,28.75,57.73
instrument_03tm3p1.csv:3,2024-02-04T09:30:00Z,30.46,29.08,29,57.04
instrument_03tm3p1.csv:3,2024-02-04T09:45:00Z,30.25,30.21,29.31,53.12
instrument_03tm3p1.csv:3,2024-02-04T10:00:00Z,30.99,29.7,29.56,53.73
instrument_03tm3p1.csv:3,2024-02-04T10:15:01Z,30.42,29.8,29.5,53.47
instrument_03tm3p1.csv:3,2024-02-04T10:30:00Z,31.31,30.04,29.81,53.24
instrument_03tm3p1.csv:3,2024-02-04T10:45:00Z,31.69,30.44,30.19,49.58
instrument_03tm3p1.csv:3,2024-02-04T11:00:00Z,32.31,31.11,30.94,47.71
instrument_03tm3p1.csv:3,2024-02-04T11:15:15Z,32.51,31.5,31.19,47.48
instrument_03tm3p1.csv:3,2024-02-04T11:30:01Z,31.65,30.98,30.62,48.22
instrument_03tm3p1.csv:3,2024-02-04T11:44:25Z,31.72,30.6,30.44,48.91
instrument_03tm3p1.csv:3,2024-02-04T11:45:58Z,31.1,29.79,29.69,50.63
instrument_03tm3p1.csv:3,2024-02-04T12:00:01Z,32.23,30.88,31,48.79
instrument_03tm3p1.csv:3,2024-02-04T12:15:01Z,31.41,30.07,30,48.41
instrument_03tm3p1.csv:3,2024-02-04T12:30:00Z,32.42,31.29,31,47.05
instrument_03tm3p1.csv:3,2024-02-04T12:45:00Z,32.26,30.61,30.56,46.08
instrument_03tm3p1.csv:3,2024-02-04T13:00:00Z,32.34,30.85,30.75,46.36
instrument_03tm3p1.csv:3,2024-02-04T13:15:00Z,30.71,29.55,29.44,49.69
instrument_03tm3p1.csv:3,2024-02-04T13:30:01Z,31.91,30.33,30.19,45.12
instrument_03tm3p1.csv:3,2024-02-04T13:45:11Z,31.51,30.03,29.88,47.48
instrument_03tm3p1.csv:3,2024-02-04T14:00:00Z,31.11,29.63,29.5,47.81
instrument_03tm3p1.csv:3,2024-02-04T14:15:13Z,30.69,29.25,29.19,48.78
instrument_03tm3p1.csv:3,2024-02-04T14:30:00Z,30.42,29.07,29.06,49.19
instrument_03tm3p1.csv:3,2024-02-04T14:45:00Z,30.1,28.77,28.75,50.07
instrument_03tm3p1.csv:3,2024-02-04T15:00:07Z,29.85,28.65,28.69,50.73
instrument_03tm3p1.csv:3,2024-02-04T15:15:00Z,28.75,27.97,27.94,52.06
