instrument_01v2m12p6.csv:1,2023-12-27T00:30:01Z,0,0
instrument_01v2m12p6.csv:1,2023-12-27T10:45:00Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T00:00:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T00:15:04Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T00:30:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T00:45:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T01:00:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T01:15:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T01:30:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T01:45:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T02:00:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T02:15:04Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T02:30:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T02:45:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T03:00:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T03:15:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T03:30:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T03:45:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T04:00:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T04:15:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T04:30:05Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T04:45:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T04:52:09Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T04:53:28Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T05:00:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T05:15:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T05:30:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T05:45:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T06:00:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T06:15:04Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T06:30:04Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T06:45:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T07:00:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T07:15:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T07:30:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T07:45:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T08:00:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T08:15:04Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T08:30:08Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T08:45:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T09:00:04Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T09:15:08Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T09:30:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T09:45:05Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T10:00:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T10:15:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T10:30:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T10:45:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T11:00:04Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T11:15:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T11:30:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T11:45:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T12:00:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T12:15:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T12:30:04Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T12:45:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T13:00:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T13:15:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T13:30:05Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T13:45:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T14:00:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T14:15:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T14:30:09Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T14:45:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T15:00:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T15:15:04Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T15:30:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T15:45:02Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T16:00:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T16:15:04Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T16:30:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T16:45:10Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T17:00:03Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T17:15:10Z,0,0
instrument_02v2m12p6.csv:2,2023-12-27T17:30:10Z,0,0
