1240005,2024-09-12,0,0,7
1240005,2024-09-13,0,0,7
1240005,2024-09-14,0,0,7
1240005,2024-09-15,0,0,7
1240005,2024-09-16,0,0.2,7
1240005,2024-09-17,0,0,7
1240005,2024-09-18,0,0,7
1240005,2024-09-19,0,0,7
1240005,2024-09-20,0,0,7
1240005,2024-09-21,0.2,0.2,7
1240005,2024-09-22,0,0,7
1240005,2024-09-23,0,0,7
1240005,2024-09-24,0,0,7
1240005,2024-09-25,0,0,7
1240005,2024-09-26,0,0,7
1240005,2024-09-27,0,0,7
1240005,2024-09-28,0,0,7
1240005,2024-09-29,0.8,0.8,7
1240007,2024-09-01,0,0,7
1240007,2024-09-02,7.2,7.2,7
1240007,2024-09-03,0,0,7
1240007,2024-09-04,0.4,0.4,7
1240007,2024-09-05,15.8,15.8,7
1240007,2024-09-06,2.2,2.4,7
1240007,2024-09-07,0.8,0.8,7
1240007,2024-09-08,0.4,0.6,7
1240007,2024-09-09,2.2,4.8,7
1240007,2024-09-10,0,0,7
1240007,2024-09-11,0,0,7
1240007,2024-09-12,0,0,7
1240007,2024-09-13,0,0,7
1240007,2024-09-14,0,0,7
1240007,2024-09-15,0,0,7
1240007,2024-09-16,0,0,7
1240007,2024-09-17,0,0,7
1240007,2024-09-18,0,0,7
1240007,2024-09-19,0,0,7
1240007,2024-09-20,0,0,7
1240007,2024-09-21,0,0,7
1240007,2024-09-22,0,0,7
1240007,2024-09-23,0,0,7
1240007,2024-09-24,0,0,7
1240007,2024-09-25,0,0,7
1240007,2024-09-26,0,0,7
1240007,2024-09-27,0,0,7
1240007,2024-09-28,0,0,7
1240007,2024-09-29,0,0,7
1240007,2024-09-30,0,0,7
1240008,2024-09-01,0,0,7
1240008,2024-09-02,0.6,0.4,7
1240008,2024-09-03,0,0,7
1240008,2024-09-04,1.6,1.6,7
1240008,2024-09-05,2.4,2.4,7
1240008,2024-09-06,0,0,7
1240008,2024-09-07,3.2,3.6,7
1240008,2024-09-08,3.2,3.4,7
1240008,2024-09-09,1.4,1.4,7
1240008,2024-09-10,0,0,7
1240008,2024-09-11,0,0,7
1240008,2024-09-12,0,0,7
1240008,2024-09-13,0,0,7
1240008,2024-09-14,0,0,7
1240008,2024-09-15,0,0,7
1240008,2024-09-16,0,0,7
1240008,2024-09-17,0,0,7
1240008,2024-09-18,0,0,7
1240008,2024-09-19,0,0,7
1240008,2024-09-20,0.4,0.4,7
1240008,2024-09-21,0,0,7
1240008,2024-09-22,0,0,7
1240008,2024-09-23,0,0,7
1240008,2024-09-24,0,0,7
1240008,2024-09-25,0,0,7
1240008,2024-09-26,0,0,7
1240008,2024-09-27,0,0,7
1240008,2024-09-28,0,0,7
1240008,2024-09-29,0,0,7
1240008,2024-09-30,0,0,7
1240009,2024-09-01,0,0,7
1240009,2024-09-02,0,0,7
1240009,2024-09-03,0,0,7
1240009,2024-09-04,0,0,7
1240009,2024-09-05,0,0,7
1240009,2024-09-06,0,0,7
1240009,2024-09-07,0,0,7
1240009,2024-09-08,0,0,7
1240009,2024-09-09,0,0,7
1240009,2024-09-10,0,0,7
1240009,2024-09-11,0,0,7
1240009,2024-09-12,0,0,7
1240009,2024-09-13,0,0,7
1240009,2024-09-14,0,0,7
1240009,2024-09-15,0,0,7
1240009,2024-09-16,0,0,7
1240009,2024-09-17,0,0,7
1240009,2024-09-18,0,0,7
1240009,2024-09-19,0,0,7
1240009,2024-09-20,0,0,7
1240009,2024-09-21,0,0,7
1240009,2024-09-22,0,0,7
1240009,2024-09-23,0,0,7
1240009,2024-09-24,0,0,7
1240009,2024-09-25,0,0,7
1240009,2024-09-26,0,0,7
1240009,2024-09-27,0,0,7
1240009,2024-09-28,0,0,7
1240009,2024-09-29,0,0,7
1240009,2024-09-30,0,0,7
1240010,2024-09-01,0,0,7
1240010,2024-09-02,0,0,7
1240010,2024-09-03,1.6,0,7
1240010,2024-09-04,0,0,7
1240010,2024-09-05,0.4,0,7
1240010,2024-09-06,0,0,7
1240010,2024-09-07,0,0,7
1240010,2024-09-08,0,0,7
1240010,2024-09-09,0,0,7
1240010,2024-09-10,0,0,7
1240010,2024-09-11,0,0,7
1240010,2024-09-12,0,0,7
1240010,2024-09-13,0,0,7
1240010,2024-09-14,0,0,7
1240010,2024-09-15,0,0,7
1240010,2024-09-16,0,0,7
1240010,2024-09-17,0,0,7
1240010,2024-09-18,0,0,7
1240010,2024-09-19,0,0,7
1240010,2024-09-20,0,0,7
1240010,2024-09-21,0,0,7
1240010,2024-09-22,0,0,7
1240010,2024-09-23,0,0,7
1240010,2024-09-24,0,0,7
1240010,2024-09-25,0,0,7
1240010,2024-09-26,0,0,7
1240010,2024-09-27,0,0,7
1240010,2024-09-28,0,0,7
1240010,2024-09-28,29.4,0,7
1240010,2024-09-29,0,0,7
1240010,2024-09-30,0,0,7
1240011,2024-09-01,0,0,7
1240011,2024-09-02,2,2.2,7
1240011,2024-09-03,1,0.8,7
1240011,2024-09-04,0,0,7
1240011,2024-09-05,1,0.8,7
1240011,2024-09-06,0,0,7
1240011,2024-09-07,0,0,7
1240011,2024-09-08,0,0,7
1240011,2024-09-09,0,0,7
1240011,2024-09-10,0,0,7
1240011,2024-09-11,0,0,7
1240011,2024-09-12,0,0,7
1240011,2024-09-13,0,0,7
1240011,2024-09-14,0,0,7
1240011,2024-09-15,0,0,7
1240011,2024-09-15,0.2,0.2,7
1240011,2024-09-16,0,0,7
1240011,2024-09-17,0,0,7
1240011,2024-09-18,0,0,7
1240011,2024-09-19,0,0,7
1240011,2024-09-20,0,0,7
1240011,2024-09-21,0,0,7
1240011,2024-09-22,0,0,7
1240011,2024-09-23,0,0,7
1240011,2024-09-24,0,0,7
1240011,2024-09-25,0,0,7
1240011,2024-09-26,0,0,7
1240011,2024-09-27,0,0,7
1240011,2024-09-28,0,0,7
1240011,2024-09-29,0,0,7
1240011,2024-09-30,0,0,7
1240012,2024-09-01,0,0,7
1240012,2024-09-05,3.6,4.4,7
1240012,2024-09-07,0,0,7
1240012,2024-09-08,0,0,7
1240012,2024-09-09,0,0,7
1240012,2024-09-10,0,0,7
1240012,2024-09-11,0,0,7
1240012,2024-09-15,0,0,7
1240012,2024-09-20,0,0,7
1240012,2024-09-21,0,0,7
1240012,2024-09-22,0,0,7
1240012,2024-09-24,0,0,7
1240012,2024-09-25,0,0,7
1240012,2024-09-26,0,0,7
1240012,2024-09-27,0,0,7
1240012,2024-09-29,0,0,7
1240012,2024-09-30,0.8,0.8,7
1240013,2024-09-01,0.2,0.2,7
1240013,2024-09-02,0.2,0.2,7
1240013,2024-09-03,0.2,0.2,7
1240013,2024-09-05,16,7,7
1240013,2024-09-06,0,0,7
1240013,2024-09-07,0,0.2,7
1240013,2024-09-08,0,0,7
1240013,2024-09-09,0,0,7
1240013,2024-09-13,0,0,7
1240013,2024-09-18,0,0,7
1240013,2024-09-19,0,0,7
1240013,2024-09-22,0,0,7
1240013,2024-09-24,0,0,7
1240013,2024-09-25,0,0,7
1240013,2024-09-26,0,0,7
1240013,2024-09-27,0,0,7
1240013,2024-09-28,1.6,2,7
1240013,2024-09-29,0,0,7
1240013,2024-09-30,1.6,1.6,7
1240014,2024-09-01,0,0,7
1240014,2024-09-02,0.2,0.4,7
1240014,2024-09-03,0,0,7
1240014,2024-09-04,0,0,7
1240014,2024-09-05,0,0,7
1240014,2024-09-06,0.6,0.6,7
1240014,2024-09-07,0,0,7
1240014,2024-09-08,0,0,7
1240014,2024-09-09,0,0,7
1240014,2024-09-10,0,0,7
1240014,2024-09-11,0,0,7
1240014,2024-09-12,0,0,7
1240014,2024-09-13,0,0,7
1240014,2024-09-14,0,0,7
1240014,2024-09-15,0,0,7
1240014,2024-09-16,0,0,7
1240014,2024-09-17,0,0,7
1240014,2024-09-18,0.4,0.4,7
1240014,2024-09-19,0,0,7
1240014,2024-09-20,0,0,7
1240014,2024-09-21,0,0,7
1240014,2024-09-22,0,0,7
1240014,2024-09-23,0,0,7
1240014,2024-09-24,0,0,7
1240014,2024-09-25,0,0,7
1240014,2024-09-26,3.6,3.6,7
1240014,2024-09-27,2.6,3.2,7
1240014,2024-09-28,0,0.2,7
1240014,2024-09-29,4,4,7
1240014,2024-09-30,4,4,7
1240016,2024-09-01,0,0,7
1240016,2024-09-02,0.2,0,7
1240016,2024-09-04,0.6,0.4,7
1240016,2024-09-11,0.2,0.4,7
1240016,2024-09-23,4.2,4.4,7
1240016,2024-09-25,0,0,7
1240016,2024-09-26,2.6,2.8,7
1240016,2024-09-28,5.6,6,7
1240016,2024-09-29,5.6,5.6,7
1240016,2024-09-30,1.6,2,7
1240017,2024-09-01,17,19.8,7
1240017,2024-09-02,27.8,41,7
1240017,2024-09-03,0,65.2,7
1240017,2024-09-04,0.2,209.2,7
1240017,2024-09-05,0,0,7
1240017,2024-09-06,5.2,5.4,7
1240017,2024-09-10,0,0,7
1240017,2024-09-12,0,4.4,7
1240017,2024-09-15,0,7,7
1240017,2024-09-16,0,2.2,7
1240017,2024-09-21,0,25.2,7
1240017,2024-09-23,0,2,7
1240017,2024-09-28,5.8,8.8,7
1240017,2024-09-29,9,28.8,7
1240017,2024-09-30,3.6,53.6,7
1240018,2024-09-01,0.6,0.6,7
1240018,2024-09-02,0.4,0.4,7
1240018,2024-09-03,2.8,3.2,7
1240018,2024-09-04,10,10.8,7
1240018,2024-09-05,1.4,1.6,7
1240018,2024-09-06,1,1,7
1240018,2024-09-07,0,0.2,7
1240018,2024-09-08,26.4,30.8,7
1240018,2024-09-09,4.8,5.4,7
1240018,2024-09-10,1.8,1.8,7
1240018,2024-09-11,0,0,7
1240018,2024-09-12,0,0,7
1240018,2024-09-13,0,0,7
1240018,2024-09-14,0,0,7
1240018,2024-09-15,0,0,7
1240018,2024-09-16,0,0,7
1240018,2024-09-17,7.8,8.8,7
1240018,2024-09-18,0,0,7
1240018,2024-09-19,8,9.2,7
1240018,2024-09-20,0,0,7
1240018,2024-09-21,5.2,5.6,7
1240018,2024-09-22,3.6,4.6,7
1240018,2024-09-23,0,0,7
1240018,2024-09-24,0,0,7
1240018,2024-09-25,34.4,40,7
1240018,2024-09-26,0,0,7
1240018,2024-09-27,2,2.4,7
1240018,2024-09-28,13.6,15,7
1240018,2024-09-29,5.4,6.2,7
1240019,2024-09-01,0,0,7
1240019,2024-09-02,0,24,7
1240019,2024-09-03,0,23.6,7
1240019,2024-09-04,0,0.4,7
1240019,2024-09-05,0,4.8,7
1240019,2024-09-06,0,0,7
1240019,2024-09-07,0,7.2,7
1240019,2024-09-08,0,1.2,7
1240019,2024-09-09,0,1.6,7
1240019,2024-09-10,0,0,7
1240019,2024-09-11,0,0,7
1240019,2024-09-12,0,0,7
1240019,2024-09-13,0,0,7
1240019,2024-09-14,0,0,7
1240019,2024-09-15,0,2.4,7
1240019,2024-09-16,0,5.6,7
1240019,2024-09-17,0,0,7
1240019,2024-09-18,0,0.4,7
1240019,2024-09-19,0,10.6,7
1240019,2024-09-20,0.8,4.2,7
1240019,2024-09-21,0,0,7
1240019,2024-09-22,0,20.8,7
1240019,2024-09-23,0,0,7
1240020,2024-09-01,0,0,7
1240020,2024-09-02,0,0,7
1240020,2024-09-03,0,6.6,7
1240020,2024-09-04,0,5.2,7
1240020,2024-09-05,0,7.4,7
1240020,2024-09-06,0,1.2,7
1240020,2024-09-07,5.2,10.4,7
1240020,2024-09-08,32.4,41.2,7
1240020,2024-09-09,0,0,7
1240020,2024-09-10,0,0,7
1240020,2024-09-11,0,0,7
1240020,2024-09-12,0,1.8,7
1240020,2024-09-13,0,1.2,7
1240020,2024-09-14,0,0,7
1240020,2024-09-15,0,0.8,7
1240020,2024-09-16,0,0,7
1240020,2024-09-17,23.2,23.2,7
1240020,2024-09-18,0.2,0.6,7
1240020,2024-09-19,9.8,9.4,7
1240020,2024-09-20,0.8,1,7
1240020,2024-09-21,15.8,15.4,7
1240020,2024-09-22,20,20.2,7
1240020,2024-09-23,0.2,0,7
1240020,2024-09-24,1,1.2,7
1240020,2024-09-25,16.8,17,7
1240020,2024-09-26,15.6,15.8,7
1240020,2024-09-27,12.8,12.6,7
1240020,2024-09-28,12.4,12.4,7
1240020,2024-09-29,2.8,3.2,7
1240020,2024-09-30,1,1,7
1240021,2024-09-01,0,0,7
1240021,2024-09-02,0,0,7
1240021,2024-09-03,0,0,7
1240021,2024-09-04,0.8,0.6,7
1240021,2024-09-05,11.6,11.4,7
1240021,2024-09-06,0.6,0.4,7
1240021,2024-09-07,0,0,7
1240021,2024-09-08,0,0,7
1240021,2024-09-09,0.4,0.4,7
1240021,2024-09-10,0,0,7
1240021,2024-09-11,0,0,7
1240021,2024-09-12,0,0,7
1240021,2024-09-13,0,0,7
1240021,2024-09-14,0,0,7
1240021,2024-09-15,0,0,7
1240021,2024-09-16,0,0,7
1240021,2024-09-17,3.4,3.4,7
1240021,2024-09-18,0,0,7
1240021,2024-09-19,0.4,0.4,7
1240021,2024-09-20,0.2,0.2,7
1240021,2024-09-21,1.6,1.6,7
1240021,2024-09-22,0,0,7
1240021,2024-09-23,1,1,7
1240021,2024-09-24,0,0,7
1240021,2024-09-25,0,0,7
1240021,2024-09-26,0,0,7
1240021,2024-09-27,2.2,2.2,7
1240021,2024-09-28,0,0,7
1240021,2024-09-29,11.6,12.8,7
1240021,2024-09-30,0,0,7
1240022,2024-09-01,0,0,7
1240022,2024-09-02,0,0,7
1240022,2024-09-03,1.4,1,7
1240022,2024-09-04,0,0,7
1240022,2024-09-05,7.2,6,7
1240022,2024-09-06,0,0.2,7
1240022,2024-09-07,0,0,7
1240022,2024-09-08,0,0,7
1240022,2024-09-09,0,0,7
1240022,2024-09-10,0,0,7
1240022,2024-09-11,0,0,7
1240022,2024-09-12,0,0,7
1240022,2024-09-13,0.4,0.2,7
1240022,2024-09-14,0,0,7
1240022,2024-09-15,0,0,7
1240022,2024-09-16,0,0,7
1240022,2024-09-17,0,0,7
1240022,2024-09-18,0,0,7
1240022,2024-09-19,20.2,19.2,7
1240022,2024-09-20,1.8,1.4,7
1240022,2024-09-21,0,0,7
1240022,2024-09-22,2,2,7
1240022,2024-09-23,4.8,4.8,7
1240022,2024-09-24,0,0,7
1240022,2024-09-25,0,0,7
1240022,2024-09-26,0,0,7
1240022,2024-09-27,0,0,7
1240022,2024-09-28,0,0,7
1240022,2024-09-29,25.2,25.4,7
1240022,2024-09-30,0,0,7
1240023,2024-09-01,4.2,4.2,7
1240023,2024-09-02,0,0,7
1240023,2024-09-03,0,0.2,7
1240023,2024-09-04,0.2,0.2,7
1240023,2024-09-05,0.2,0.2,7
1240023,2024-09-06,0,0,7
1240023,2024-09-07,0,0,7
1240023,2024-09-08,0,0.2,7
1240023,2024-09-09,0,0,7
1240023,2024-09-10,0,0,7
1240023,2024-09-11,0,0,7
1240023,2024-09-12,0,0,7
1240023,2024-09-13,0,0,7
1240023,2024-09-14,0,0,7
1240023,2024-09-15,0.6,1,7
1240023,2024-09-16,0,0,7
1240023,2024-09-17,6.6,7,7
1240023,2024-09-18,0,0,7
1240023,2024-09-19,8,9,7
1240023,2024-09-20,14.2,12.4,7
1240023,2024-09-21,0,0,7
1240023,2024-09-22,0,0,7
1240023,2024-09-23,0,0,7
1240023,2024-09-24,0,0,7
1240023,2024-09-25,1.8,2.2,7
1240023,2024-09-26,2,2.4,7
1240023,2024-09-27,0,0,7
1240023,2024-09-28,21.8,26.2,7
1240023,2024-09-29,1.4,1.6,7
1240023,2024-09-30,1.4,1.6,7
1240024,2024-09-01,0,0,7
1240024,2024-09-02,0,0,7
1240024,2024-09-03,0,0,7
1240024,2024-09-04,0,0,7
1240024,2024-09-05,0,0,7
1240024,2024-09-06,0,0,7
1240024,2024-09-07,0,0,7
1240024,2024-09-08,0,0.2,7
1240024,2024-09-09,0,0,7
1240024,2024-09-10,0,0,7
1240024,2024-09-11,0,0,7
1240024,2024-09-12,0,0,7
1240024,2024-09-13,0,0,7
1240024,2024-09-14,0,0,7
1240024,2024-09-15,0,0,7
1240024,2024-09-16,0,0,7
1240024,2024-09-17,0,0,7
1240024,2024-09-18,0,0,7
1240024,2024-09-19,0,0,7
1240024,2024-09-20,0,1.6,7
1240024,2024-09-21,0,4.6,7
1240024,2024-09-22,0,0,7
1240024,2024-09-23,0,0,7
1240024,2024-09-24,0,0,7
1240024,2024-09-25,0,0,7
1240024,2024-09-26,0,0.2,7
1240024,2024-09-27,0,0,7
1240024,2024-09-28,0,0,7
1240024,2024-09-29,0,0,7
1240024,2024-09-30,0,7.6,7
1240029,2024-09-01,0,0,7
1240029,2024-09-02,0,0,7
1240029,2024-09-03,0.4,0,7
1240029,2024-09-04,0,0,7
1240029,2024-09-05,0,0,7
1240029,2024-09-06,0.2,0,7
1240029,2024-09-07,0.2,0,7
1240029,2024-09-08,0,0,7
1240029,2024-09-09,0,0,7
1240029,2024-09-10,0,0,7
1240029,2024-09-11,0,0,7
1240029,2024-09-12,0,0,7
1240029,2024-09-13,0,0,7
1240029,2024-09-14,0,0,7
1240029,2024-09-15,0,0,7
1240029,2024-09-16,0.2,0,7
1240029,2024-09-17,0,0,7
1240029,2024-09-18,0,0,7
1240029,2024-09-19,0,0,7
1240029,2024-09-20,0,0,7
1240029,2024-09-21,0,0,7
1240029,2024-09-22,0,0,7
1240029,2024-09-23,0.2,0,7
1240029,2024-09-24,0,0,7
1240029,2024-09-25,0,0,7
1240029,2024-09-26,0,0,7
1240029,2024-09-27,0,0,7
1240029,2024-09-28,0,0,7
1240029,2024-09-29,0,0,7
1240029,2024-09-30,0,0,7
1240030,2024-09-01,0,0,7
1240030,2024-09-02,0,0,7
1240030,2024-09-03,0,0,7
1240030,2024-09-04,0,0,7
1240030,2024-09-05,0,0,7
1240030,2024-09-06,0.2,0,7
1240030,2024-09-07,0,0,7
1240030,2024-09-08,0,0,7
1240030,2024-09-09,0,0,7
1240030,2024-09-10,0,0,7
1240030,2024-09-11,0,0,7
1240030,2024-09-12,0,0,7
1240030,2024-09-13,0,0,7
1240030,2024-09-14,0,0,7
1240030,2024-09-15,0,0,7
1240030,2024-09-16,0,0,7
1240030,2024-09-17,0,0,7
1240030,2024-09-18,0,0,7
1240030,2024-09-19,0,0,7
1240030,2024-09-20,0,0,7
1240030,2024-09-21,0,0,7
1240030,2024-09-22,0,0,7
1240030,2024-09-23,0,0,7
1240030,2024-09-24,0,0,7
1240030,2024-09-25,0,0,7
1240030,2024-09-26,0,0,7
1240030,2024-09-27,0,0,7
1240030,2024-09-28,0,0,7
1240030,2024-09-29,0,0,7
1240030,2024-09-30,0,0,7
1240031,2024-09-01,0,0,7
1240031,2024-09-02,0,0,7
1240031,2024-09-03,0,0,7
1240031,2024-09-04,0,0,7
1240031,2024-09-05,0,0,7
1240031,2024-09-06,0.2,0,7
1240031,2024-09-07,0,0,7
1240031,2024-09-08,0.2,0,7
1240031,2024-09-09,0,0,7
1240031,2024-09-10,0,0,7
1240031,2024-09-11,0,0,7
1240031,2024-09-12,0,0,7
1240031,2024-09-13,0,0,7
1240031,2024-09-14,0,0,7
1240031,2024-09-15,0,0,7
1240031,2024-09-16,0,0,7
1240031,2024-09-17,0,0,7
1240031,2024-09-18,0,0,7
1240031,2024-09-19,0,0,7
1240031,2024-09-20,0,0,7
1240031,2024-09-21,0,0,7
1240031,2024-09-22,0,0,7
1240031,2024-09-23,0,0,7
1240031,2024-09-24,0,0,7
1240031,2024-09-25,0,0,7
1240031,2024-09-26,0,0,7
1240031,2024-09-27,0,0,7
1240031,2024-09-28,0,0,7
1240031,2024-09-29,0,0,7
1240031,2024-09-30,0,0,7
1240032,2024-09-01,1,0,7
1240032,2024-09-02,0.2,0,7
1240032,2024-09-03,0,0,7
1240032,2024-09-04,0.4,0,7
1240032,2024-09-05,0,0,7
1240032,2024-09-06,0,0,7
1240032,2024-09-07,0.4,0,7
1240032,2024-09-08,4.2,0,7
1240032,2024-09-09,0,0,7
1240032,2024-09-10,0,0,7
1240032,2024-09-11,0,0,7
1240032,2024-09-12,0,0,7
1240032,2024-09-13,0,0,7
1240032,2024-09-14,0,0,7
1240032,2024-09-15,0.8,0,7
1240032,2024-09-16,0.2,0,7
1240032,2024-09-17,0.8,0,7
1240032,2024-09-18,0,0,7
1240032,2024-09-19,0.2,0,7
1240032,2024-09-20,3,0,7
1240032,2024-09-21,2.8,0,7
1240032,2024-09-22,1.4,0,7
1240032,2024-09-23,0,0,7
1240032,2024-09-24,0,0,7
1240032,2024-09-25,3.6,0,7
1240032,2024-09-26,0,0,7
1240032,2024-09-27,0.6,0,7
1240032,2024-09-28,0,0,7
1240032,2024-09-29,8.2,0,7
1240032,2024-09-30,2.4,0,7
1240033,2024-09-01,18.2,0,7
1240033,2024-09-02,0.6,0,7
1240033,2024-09-03,0,0,7
1240033,2024-09-04,2.4,0,7
1240033,2024-09-05,1,0,7
1240033,2024-09-06,0.2,0,7
1240033,2024-09-07,0,0,7
1240033,2024-09-08,0,0,7
1240033,2024-09-09,0,0,7
1240033,2024-09-10,0.4,0,7
1240033,2024-09-11,8,0,7
1240033,2024-09-12,4,0,7
1240033,2024-09-13,6,0,7
1240033,2024-09-14,22.6,0,7
1240033,2024-09-15,0,0,7
1240033,2024-09-16,0.2,0,7
1240033,2024-09-17,23,0,7
1240033,2024-09-18,0.8,0,7
1240033,2024-09-19,0,0,7
1240033,2024-09-20,23.4,0,7
1240033,2024-09-21,0.4,0,7
1240033,2024-09-22,0,0,7
1240033,2024-09-23,0,0,7
1240033,2024-09-24,0,0,7
1240033,2024-09-25,0,0,7
1240033,2024-09-26,0.4,0,7
1240033,2024-09-27,0,0,7
1240033,2024-09-28,8.4,0,7
1240033,2024-09-29,2.4,0,7
1240033,2024-09-30,0.6,0,7
1240034,2024-09-01,0,0,7
1240034,2024-09-02,0,0,7
1240034,2024-09-03,0,0,7
1240034,2024-09-04,0,0,7
1240034,2024-09-05,0,0,7
1240034,2024-09-06,0,0,7
1240034,2024-09-07,0,0,7
1240034,2024-09-08,0,0,7
1240034,2024-09-09,0,0,7
1240034,2024-09-10,0,0,7
1240034,2024-09-11,0,0,7
1240034,2024-09-12,0,0,7
1240034,2024-09-13,0,0,7
1240034,2024-09-14,0,0,7
1240034,2024-09-15,0,0,7
1240034,2024-09-16,0,0,7
1240034,2024-09-17,0,0,7
1240034,2024-09-18,0,0,7
1240034,2024-09-19,0,0,7
1240034,2024-09-20,0,0,7
1240034,2024-09-21,0,0,7
1240034,2024-09-22,0,0,7
1240034,2024-09-23,0,0,7
1240034,2024-09-24,0,0,7
1240034,2024-09-25,0,0,7
1240034,2024-09-26,0,0,7
1240034,2024-09-27,0,0,7
1240034,2024-09-28,0,0,7
1240034,2024-09-29,1.6,0,7
1240034,2024-09-30,0,0,7
1240035,2024-09-01,0,0,7
1240035,2024-09-02,0,0,7
1240035,2024-09-03,0,0,7
1240035,2024-09-04,0,0,7
1240035,2024-09-05,0,0,7
1240035,2024-09-06,0,0,7
1240035,2024-09-07,0,0,7
1240035,2024-09-08,0,0,7
1240035,2024-09-09,0,0,7
1240035,2024-09-10,0,0,7
1240035,2024-09-11,0,0,7
1240035,2024-09-12,0,0,7
1240035,2024-09-13,0,0,7
1240035,2024-09-14,0,0,7
1240035,2024-09-15,0,0,7
1240035,2024-09-16,0,0,7
1240035,2024-09-17,0,0,7
1240035,2024-09-18,0,0,7
1240035,2024-09-19,0,0,7
1240035,2024-09-20,0,0,7
1240035,2024-09-21,0,0,7
1240035,2024-09-22,0,0,7
1240035,2024-09-23,0,0,7
1240035,2024-09-24,0,0,7
1240035,2024-09-25,0,0,7
1240035,2024-09-26,0,0,7
1240035,2024-09-27,0,0,7
1240035,2024-09-28,0,0,7
1240035,2024-09-29,0,0,7
1240035,2024-09-30,0,0,7
1240036,2024-09-01,0,0,7
1240036,2024-09-02,0,0,7
1240036,2024-09-03,0,0,7
1240036,2024-09-04,0,0,7
1240036,2024-09-05,0,0,7
1240036,2024-09-05,0.6,0,7
1240036,2024-09-06,0,0,7
1240036,2024-09-07,0,0,7
1240036,2024-09-08,0,0,7
1240036,2024-09-09,0,0,7
1240036,2024-09-10,0,0,7
1240036,2024-09-11,0,0,7
1240036,2024-09-12,0,0,7
1240036,2024-09-13,0,0,7
1240036,2024-09-14,0,0,7
1240036,2024-09-15,0,0,7
1240036,2024-09-16,0,0,7
1240036,2024-09-17,0.6,0,7
1240036,2024-09-18,0,0,7
1240036,2024-09-19,0,0,7
1240036,2024-09-20,0,0,7
1240036,2024-09-21,0,0,7
1240036,2024-09-22,0,0,7
